	starting_nt	signal	labels
75139	17513817	0.0	0
75140	17513917	0.0	0
75141	17514017	0.0	0
75142	17514117	0.0	0
75143	17514217	2.0	0
75144	17514317	0.0	0
75145	17514417	0.0	0
75146	17514517	0.0	0
75147	17514617	0.0	0
75148	17514717	1.0	0
75149	17514817	0.0	0
75150	17514917	0.0	0
75151	17515017	1.0	0
75152	17515117	1.0	0
75153	17515217	0.0	0
75154	17515317	0.0	0
75155	17515417	0.0	0
75156	17515517	0.0	0
75157	17515617	2.0	0
75158	17515717	0.0	0
75159	17515817	0.0	0
75160	17515917	3.0	0
75161	17516017	2.0	0
75162	17516117	1.0	0
75163	17516217	0.0	0
75164	17516317	0.0	0
75165	17516417	4.0	0
75166	17516517	0.0	0
75167	17516617	0.0	0
75168	17516717	1.0	0
75169	17516817	0.0	0
75170	17516917	0.0	0
75171	17517017	2.0	0
75172	17517117	0.0	0
75173	17517217	0.0	0
75174	17517317	0.0	0
75175	17517417	1.0	0
75176	17517517	0.0	0
75177	17517617	0.0	0
75178	17517717	0.0	0
75179	17517817	0.0	0
75180	17517917	2.0	0
75181	17518017	1.0	0
75182	17518117	0.0	0
75183	17518217	2.0	0
75184	17518317	0.0	0
75185	17518417	0.0	0
75186	17518517	0.0	0
75187	17518617	0.0	0
75188	17518717	0.0	0
75189	17518817	1.0	0
75190	17518917	14.0	0
75191	17519017	1.0	0
75192	17519117	0.0	0
75193	17519217	0.0	0
75194	17519317	0.0	0
75195	17519417	1.0	0
75196	17519517	0.0	0
75197	17519617	0.0	0
75198	17519717	0.0	0
75199	17519817	0.0	0
75200	17519917	0.0	0
75201	17520017	0.0	0
75202	17520117	0.0	0
75203	17520217	3.0	0
75204	17520317	2.0	0
75205	17520417	6.0	0
75206	17520517	8.0	0
75207	17520617	7.0	0
75208	17520717	0.0	0
75209	17520817	0.0	0
75210	17520917	0.0	0
75211	17521017	3.0	0
75212	17521117	0.0	0
75213	17521217	0.0	0
75214	17521317	0.0	0
75215	17521417	0.0	0
75216	17521517	0.0	0
75217	17521617	0.0	0
75218	17521717	1.0	0
75219	17521817	5.0	0
75220	17521917	1.0	0
75221	17522017	0.0	0
75222	17522117	0.0	0
75223	17522217	0.0	0
75224	17522317	3.0	0
75225	17522417	0.0	0
75226	17522517	0.0	0
75227	17522617	13.0	0
75228	17522717	1.0	0
75229	17522817	0.0	0
75230	17522917	12.0	0
75231	17523017	0.0	0
75232	17523117	1.0	0
75233	17523217	1.0	0
75234	17523317	0.0	0
75235	17523417	0.0	0
75236	17523517	0.0	0
75237	17523617	2.0	0
75238	17523717	0.0	0
75239	17523817	0.0	0
75240	17523917	1.0	0
75241	17524017	0.0	0
75242	17524117	0.0	0
75243	17524217	0.0	0
75244	17524317	0.0	0
75245	17524417	1.0	0
75246	17524517	6.0	0
75247	17524617	0.0	0
75248	17524717	10.0	0
75249	17524817	0.0	0
75250	17524917	2.0	0
75251	17525017	2.0	0
75252	17525117	0.0	0
75253	17525217	9.0	0
75254	17525317	0.0	0
75255	17525417	0.0	0
75256	17525517	9.0	0
75257	17525617	0.0	0
75258	17525717	2.0	0
75259	17525817	3.0	0
75260	17525917	0.0	0
75261	17526017	0.0	0
75262	17526117	0.0	0
75263	17526217	0.0	0
75264	17526317	0.0	0
75265	17526417	0.0	0
75266	17526517	0.0	0
75267	17526617	0.0	0
75268	17526717	0.0	0
75269	17526817	0.0	0
75270	17526917	0.0	0
75271	17527017	0.0	0
75272	17527117	4.0	0
75273	17527217	0.0	0
75274	17527317	0.0	0
75275	17527417	6.0	0
75276	17527517	4.0	0
75277	17527617	2.0	0
75278	17527717	2.0	0
75279	17527817	7.0	0
75280	17527917	5.0	0
75281	17528017	0.0	0
75282	17528117	4.0	0
75283	17528217	0.0	0
75284	17528317	0.0	0
75285	17528417	0.0	0
75286	17528517	4.0	0
75287	17528617	5.0	0
75288	17528717	2.0	0
75289	17528817	0.0	0
75290	17528917	0.0	0
75291	17529017	0.0	0
75292	17529117	0.0	0
75293	17529217	3.0	0
75294	17529317	1.0	0
75295	17529417	0.0	0
75296	17529517	5.0	0
75297	17529617	5.0	0
75298	17529717	11.0	0
75299	17529817	12.0	0
75300	17529917	0.0	0
75301	17530017	4.0	0
75302	17530117	0.0	0
75303	17530217	0.0	0
75304	17530317	0.0	0
75305	17530417	0.0	0
75306	17530517	2.0	0
75307	17530617	3.0	0
75308	17530717	0.0	0
75309	17530817	0.0	0
75310	17530917	0.0	0
75311	17531017	0.0	0
75312	17531117	0.0	0
75313	17531217	0.0	0
75314	17531317	0.0	0
75315	17531417	0.0	0
75316	17531517	2.0	0
75317	17531617	0.0	0
75318	17531717	0.0	0
75319	17531817	0.0	0
75320	17531917	9.0	0
75321	17532017	1.0	0
75322	17532117	7.0	0
75323	17532217	11.0	0
75324	17532317	8.0	0
75325	17532417	0.0	0
75326	17532517	0.0	0
75327	17532617	7.0	0
75328	17532717	8.0	0
75329	17532817	1.0	0
75330	17532917	0.0	0
75331	17533017	1.0	0
75332	17533117	1.0	0
75333	17533217	2.0	0
75334	17533317	10.0	0
75335	17533417	0.0	0
75336	17533517	15.0	0
75337	17533617	3.0	0
75338	17533717	5.0	0
75339	17533817	5.0	0
75340	17533917	0.0	0
75341	17534017	0.0	0
75342	17534117	2.0	0
75343	17534217	0.0	0
75344	17534317	0.0	0
75345	17534417	0.0	0
75346	17534517	0.0	0
75347	17534617	0.0	0
75348	17534717	0.0	0
75349	17534817	1.0	0
75350	17534917	0.0	0
75351	17535017	2.0	0
75352	17535117	0.0	0
75353	17535217	1.0	0
75354	17535317	0.0	0
75355	17535417	0.0	0
75356	17535517	0.0	0
75357	17535617	0.0	0
75358	17535717	0.0	0
75359	17535817	0.0	0
75360	17535917	1.0	0
75361	17536017	0.0	0
75362	17536117	0.0	0
75363	17536217	0.0	0
75364	17536317	0.0	0
75365	17536417	0.0	0
75366	17536517	0.0	0
75367	17536617	0.0	0
75368	17536717	1.0	0
75369	17536817	0.0	0
75370	17536917	0.0	0
75371	17537017	15.0	0
75372	17537117	7.0	0
75373	17537217	0.0	0
75374	17537317	0.0	0
75375	17537417	3.0	0
75376	17537517	0.0	0
75377	17537617	0.0	0
75378	17537717	7.0	0
75379	17537817	7.0	0
75380	17537917	0.0	0
75381	17538017	0.0	0
75382	17538117	2.0	0
75383	17538217	0.0	0
75384	17538317	0.0	0
75385	17538417	0.0	0
75386	17538517	0.0	0
75387	17538617	0.0	0
75388	17538717	0.0	0
75389	17538817	0.0	0
75390	17538917	0.0	0
75391	17539017	0.0	0
75392	17539117	0.0	0
75393	17539217	0.0	0
75394	17539317	1.0	0
75395	17539417	0.0	0
75396	17539517	2.0	0
75397	17539617	3.0	0
75398	17539717	0.0	0
75399	17539817	0.0	0
75400	17539917	0.0	0
75401	17540017	3.0	0
75402	17540117	1.0	0
75403	17540217	4.0	0
75404	17540317	4.0	0
75405	17540417	7.0	0
75406	17540517	0.0	0
75407	17540617	0.0	0
75408	17540717	4.0	0
75409	17540817	0.0	0
75410	17540917	3.0	0
75411	17541017	0.0	0
75412	17541117	0.0	0
75413	17541217	0.0	0
75414	17541317	0.0	0
75415	17541417	0.0	0
75416	17541517	0.0	0
75417	17541617	0.0	0
75418	17541717	0.0	0
75419	17541817	0.0	0
75420	17541917	0.0	0
75421	17542017	0.0	0
75422	17542117	0.0	0
75423	17542217	0.0	0
75424	17542317	0.0	0
75425	17542417	0.0	0
75426	17542517	0.0	0
75427	17542617	0.0	0
75428	17542717	0.0	0
75429	17542817	0.0	0
75430	17542917	0.0	0
75431	17543017	0.0	0
75432	17543117	0.0	0
75433	17543217	0.0	0
75434	17543317	0.0	0
75435	17543417	0.0	0
75436	17543517	0.0	0
75437	17543617	0.0	0
75438	17543717	0.0	0
75439	17543817	0.0	0
75440	17543917	0.0	0
75441	17544017	0.0	0
75442	17544117	0.0	0
75443	17544217	0.0	0
75444	17544317	0.0	0
75445	17544417	0.0	0
75446	17544517	0.0	0
75447	17544617	0.0	0
75448	17544717	0.0	0
75449	17544817	0.0	0
75450	17544917	0.0	0
75451	17545017	0.0	0
75452	17545117	0.0	0
75453	17545217	0.0	0
75454	17545317	0.0	0
75455	17545417	0.0	0
75456	17545517	0.0	0
75457	17545617	0.0	0
75458	17545717	0.0	0
75459	17545817	0.0	0
75460	17545917	0.0	0
75461	17546017	0.0	0
75462	17546117	0.0	0
75463	17546217	0.0	0
75464	17546317	0.0	0
75465	17546417	0.0	0
75466	17546517	0.0	0
75467	17546617	0.0	0
75468	17546717	0.0	0
75469	17546817	0.0	0
75470	17546917	0.0	0
75471	17547017	1.0	0
75472	17547117	0.0	0
75473	17547217	0.0	0
75474	17547317	0.0	0
75475	17547417	9.0	0
75476	17547517	9.0	0
75477	17547617	0.0	0
75478	17547717	2.0	0
75479	17547817	1.0	0
75480	17547917	0.0	0
75481	17548017	0.0	0
75482	17548117	6.0	0
75483	17548217	1.0	0
75484	17548317	0.0	0
75485	17548417	11.0	0
75486	17548517	2.0	0
75487	17548617	3.0	0
75488	17548717	6.0	0
75489	17548817	0.0	0
75490	17548917	10.0	0
75491	17549017	2.0	0
75492	17549117	0.0	0
75493	17549217	5.0	0
75494	17549317	0.0	0
75495	17549417	0.0	0
75496	17549517	0.0	0
75497	17549617	0.0	0
75498	17549717	0.0	0
75499	17549817	3.0	0
75500	17549917	5.0	0
75501	17550017	0.0	0
75502	17550117	0.0	0
75503	17550217	0.0	0
75504	17550317	0.0	0
75505	17550417	0.0	0
75506	17550517	1.0	0
75507	17550617	0.0	0
75508	17550717	0.0	0
75509	17550817	2.0	0
75510	17550917	0.0	0
75511	17551017	0.0	0
75512	17551117	0.0	0
75513	17551217	0.0	0
75514	17551317	0.0	0
75515	17551417	0.0	0
75516	17551517	1.0	0
75517	17551617	0.0	0
75518	17551717	0.0	0
75519	17551817	0.0	0
75520	17551917	0.0	0
75521	17552017	0.0	0
75522	17552117	0.0	0
75523	17552217	0.0	0
75524	17552317	3.0	0
75525	17552417	1.0	0
75526	17552517	4.0	0
75527	17552617	0.0	0
75528	17552717	2.0	0
75529	17552817	8.0	0
75530	17552917	2.0	0
75531	17553017	0.0	0
75532	17553117	1.0	0
75533	17553217	2.0	0
75534	17553317	1.0	0
75535	17553417	5.0	0
75536	17553517	0.0	0
75537	17553617	0.0	0
75538	17553717	0.0	0
75539	17553817	0.0	0
75540	17553917	1.0	0
75541	17554017	0.0	0
75542	17554117	0.0	0
75543	17554217	1.0	0
75544	17554317	0.0	0
75545	17554417	0.0	0
75546	17554517	2.0	0
75547	17554617	5.0	0
75548	17554717	4.0	0
75549	17554817	0.0	0
75550	17554917	2.0	0
75551	17555017	0.0	0
75552	17555117	0.0	0
75553	17555217	0.0	0
75554	17555317	0.0	0
75555	17555417	0.0	0
75556	17555517	2.0	0
75557	17555617	0.0	0
75558	17555717	2.0	0
75559	17555817	0.0	0
75560	17555917	3.0	0
75561	17556017	0.0	0
75562	17556117	0.0	0
75563	17556217	3.0	0
75564	17556317	0.0	0
75565	17556417	0.0	0
75566	17556517	0.0	0
75567	17556617	0.0	0
75568	17556717	0.0	0
75569	17556817	0.0	0
75570	17556917	0.0	0
75571	17557017	6.0	0
75572	17557117	0.0	0
75573	17557217	0.0	0
75574	17557317	0.0	0
75575	17557417	0.0	0
75576	17557517	2.0	0
75577	17557617	0.0	0
75578	17557717	0.0	0
75579	17557817	0.0	0
75580	17557917	0.0	0
75581	17558017	0.0	0
75582	17558117	0.0	0
75583	17558217	0.0	0
75584	17558317	0.0	0
75585	17558417	1.0	0
75586	17558517	0.0	0
75587	17558617	0.0	0
75588	17558717	0.0	0
75589	17558817	0.0	0
75590	17558917	0.0	0
75591	17559017	0.0	0
75592	17559117	2.0	0
75593	17559217	0.0	0
75594	17559317	0.0	0
75595	17559417	0.0	0
75596	17559517	0.0	0
75597	17559617	1.0	0
75598	17559717	0.0	0
75599	17559817	0.0	0
75600	17559917	0.0	0
75601	17560017	0.0	0
75602	17560117	0.0	0
75603	17560217	1.0	0
75604	17560317	0.0	0
75605	17560417	3.0	0
75606	17560517	9.0	0
75607	17560617	5.0	0
75608	17560717	1.0	0
75609	17560817	0.0	0
75610	17560917	0.0	0
75611	17561017	0.0	0
75612	17561117	0.0	0
75613	17561217	0.0	0
75614	17561317	3.0	0
75615	17561417	0.0	0
75616	17561517	2.0	0
75617	17561617	0.0	0
75618	17561717	0.0	0
75619	17561817	0.0	0
75620	17561917	0.0	0
75621	17562017	0.0	0
75622	17562117	0.0	0
75623	17562217	0.0	0
75624	17562317	0.0	0
75625	17562417	0.0	0
75626	17562517	0.0	0
75627	17562617	0.0	0
75628	17562717	0.0	0
75629	17562817	0.0	0
75630	17562917	0.0	0
75631	17563017	3.0	0
75632	17563117	0.0	0
75633	17563217	0.0	0
75634	17563317	0.0	0
75635	17563417	0.0	0
75636	17563517	0.0	0
75637	17563617	0.0	0
75638	17563717	0.0	0
75639	17563817	0.0	0
75640	17563917	0.0	0
75641	17564017	0.0	0
75642	17564117	0.0	0
75643	17564217	0.0	0
75644	17564317	0.0	0
75645	17564417	1.0	0
75646	17564517	1.0	0
75647	17564617	0.0	0
75648	17564717	0.0	0
75649	17564817	0.0	0
75650	17564917	7.0	0
75651	17565017	1.0	0
75652	17565117	16.0	0
75653	17565217	1.0	0
75654	17565317	17.0	0
75655	17565417	9.0	0
75656	17565517	27.0	0
75657	17565617	4.0	0
75658	17565717	8.0	0
75659	17565817	6.0	0
75660	17565917	9.0	0
75661	17566017	5.0	0
75662	17566117	0.0	0
75663	17566217	0.0	0
75664	17566317	0.0	0
75665	17566417	0.0	0
75666	17566517	0.0	0
75667	17566617	0.0	0
75668	17566717	0.0	0
75669	17566817	0.0	0
75670	17566917	3.0	0
75671	17567017	1.0	0
75672	17567117	6.0	0
75673	17567217	0.0	0
75674	17567317	4.0	0
75675	17567417	2.0	0
75676	17567517	0.0	0
75677	17567617	2.0	0
75678	17567717	9.0	0
75679	17567817	2.0	0
75680	17567917	0.0	0
75681	17568017	0.0	0
75682	17568117	0.0	0
75683	17568217	0.0	0
75684	17568317	5.0	0
75685	17568417	0.0	0
75686	17568517	0.0	0
75687	17568617	0.0	0
75688	17568717	0.0	0
75689	17568817	0.0	0
75690	17568917	3.0	0
75691	17569017	6.0	0
75692	17569117	0.0	0
75693	17569217	3.0	0
75694	17569317	0.0	0
75695	17569417	0.0	0
75696	17569517	1.0	0
75697	17569617	0.0	0
75698	17569717	0.0	0
75699	17569817	3.0	0
75700	17569917	0.0	0
75701	17570017	2.0	0
75702	17570117	0.0	0
75703	17570217	1.0	0
75704	17570317	2.0	0
75705	17570417	2.0	0
75706	17570517	1.0	0
75707	17570617	0.0	0
75708	17570717	0.0	0
75709	17570817	0.0	0
75710	17570917	0.0	0
75711	17571017	0.0	0
75712	17571117	0.0	0
75713	17571217	1.0	0
75714	17571317	0.0	0
75715	17571417	0.0	0
75716	17571517	0.0	0
75717	17571617	0.0	0
75718	17571717	0.0	0
75719	17571817	0.0	0
75720	17571917	2.0	0
75721	17572017	0.0	0
75722	17572117	3.0	0
75723	17572217	0.0	0
75724	17572317	7.0	0
75725	17572417	0.0	0
75726	17572517	0.0	0
75727	17572617	2.0	0
75728	17572717	4.0	0
75729	17572817	0.0	0
75730	17572917	0.0	0
75731	17573017	0.0	0
75732	17573117	0.0	0
75733	17573217	1.0	0
75734	17573317	0.0	0
75735	17573417	0.0	0
75736	17573517	0.0	0
75737	17573617	0.0	0
75738	17573717	0.0	0
75739	17573817	0.0	0
75740	17573917	0.0	0
75741	17574017	0.0	0
75742	17574117	0.0	0
75743	17574217	0.0	0
75744	17574317	3.0	0
75745	17574417	0.0	0
75746	17574517	0.0	0
75747	17574617	3.0	0
75748	17574717	2.0	0
75749	17574817	0.0	0
75750	17574917	0.0	0
75751	17575017	0.0	0
75752	17575117	0.0	0
75753	17575217	2.0	0
75754	17575317	9.0	0
75755	17575417	1.0	0
75756	17575517	1.0	0
75757	17575617	0.0	0
75758	17575717	0.0	0
75759	17575817	0.0	0
75760	17575917	1.0	0
75761	17576017	0.0	0
75762	17576117	3.0	0
75763	17576217	0.0	0
75764	17576317	0.0	0
75765	17576417	1.0	0
75766	17576517	0.0	0
75767	17576617	0.0	0
75768	17576717	0.0	0
75769	17576817	0.0	0
75770	17576917	0.0	0
75771	17577017	0.0	0
75772	17577117	0.0	0
75773	17577217	0.0	0
75774	17577317	1.0	0
75775	17577417	6.0	0
75776	17577517	1.0	0
75777	17577617	0.0	0
75778	17577717	0.0	0
75779	17577817	1.0	0
75780	17577917	0.0	0
75781	17578017	0.0	0
75782	17578117	0.0	0
75783	17578217	0.0	0
75784	17578317	0.0	0
75785	17578417	0.0	0
75786	17578517	0.0	0
75787	17578617	5.0	0
75788	17578717	0.0	0
75789	17578817	0.0	0
75790	17578917	1.0	0
75791	17579017	0.0	0
75792	17579117	0.0	0
75793	17579217	2.0	0
75794	17579317	13.0	0
75795	17579417	12.0	0
75796	17579517	31.0	0
75797	17579617	0.0	0
75798	17579717	10.0	0
75799	17579817	12.0	0
75800	17579917	4.0	0
75801	17580017	27.0	0
75802	17580117	6.0	0
75803	17580217	3.0	0
75804	17580317	0.0	0
75805	17580417	0.0	0
75806	17580517	1.0	0
75807	17580617	1.0	0
75808	17580717	0.0	0
75809	17580817	0.0	0
75810	17580917	1.0	0
75811	17581017	2.0	0
75812	17581117	0.0	0
75813	17581217	0.0	0
75814	17581317	6.0	0
75815	17581417	0.0	0
75816	17581517	0.0	0
75817	17581617	2.0	0
75818	17581717	3.0	0
75819	17581817	0.0	0
75820	17581917	0.0	0
75821	17582017	0.0	0
75822	17582117	0.0	0
75823	17582217	0.0	0
75824	17582317	3.0	0
75825	17582417	0.0	0
75826	17582517	0.0	0
75827	17582617	0.0	0
75828	17582717	4.0	0
75829	17582817	2.0	0
75830	17582917	0.0	0
75831	17583017	1.0	0
75832	17583117	1.0	0
75833	17583217	0.0	0
75834	17583317	0.0	0
75835	17583417	0.0	0
75836	17583517	2.0	0
75837	17583617	4.0	0
75838	17583717	0.0	0
75839	17583817	2.0	0
75840	17583917	0.0	0
75841	17584017	0.0	0
75842	17584117	0.0	0
75843	17584217	0.0	0
75844	17584317	1.0	0
75845	17584417	0.0	0
75846	17584517	2.0	0
75847	17584617	4.0	0
75848	17584717	3.0	0
75849	17584817	2.0	0
75850	17584917	0.0	0
75851	17585017	0.0	0
75852	17585117	5.0	0
75853	17585217	9.0	0
75854	17585317	27.0	0
75855	17585417	13.0	0
75856	17585517	0.0	0
75857	17585617	0.0	0
75858	17585717	7.0	0
75859	17585817	0.0	0
75860	17585917	0.0	0
75861	17586017	2.0	0
75862	17586117	0.0	0
75863	17586217	0.0	0
75864	17586317	0.0	0
75865	17586417	0.0	0
75866	17586517	0.0	0
75867	17586617	0.0	0
75868	17586717	0.0	0
75869	17586817	0.0	0
75870	17586917	3.0	0
75871	17587017	5.0	0
75872	17587117	12.0	0
75873	17587217	6.0	0
75874	17587317	4.0	0
75875	17587417	0.0	0
75876	17587517	2.0	0
75877	17587617	0.0	0
75878	17587717	1.0	0
75879	17587817	0.0	0
75880	17587917	0.0	0
75881	17588017	0.0	0
75882	17588117	0.0	0
75883	17588217	0.0	0
75884	17588317	3.0	0
75885	17588417	0.0	0
75886	17588517	3.0	0
75887	17588617	0.0	0
75888	17588717	0.0	0
75889	17588817	0.0	0
75890	17588917	3.0	0
75891	17589017	0.0	0
75892	17589117	0.0	0
75893	17589217	0.0	0
75894	17589317	4.0	0
75895	17589417	3.0	0
75896	17589517	1.0	0
75897	17589617	3.0	0
75898	17589717	0.0	0
75899	17589817	0.0	0
75900	17589917	5.0	0
75901	17590017	0.0	0
75902	17590117	1.0	0
75903	17590217	0.0	0
75904	17590317	0.0	0
75905	17590417	0.0	0
75906	17590517	0.0	0
75907	17590617	0.0	0
75908	17590717	0.0	0
75909	17590817	0.0	0
75910	17590917	2.0	0
75911	17591017	5.0	0
75912	17591117	0.0	0
75913	17591217	1.0	0
75914	17591317	2.0	0
75915	17591417	0.0	0
75916	17591517	1.0	0
75917	17591617	1.0	0
75918	17591717	0.0	0
75919	17591817	0.0	0
75920	17591917	0.0	0
75921	17592017	1.0	0
75922	17592117	0.0	0
75923	17592217	0.0	0
75924	17592317	0.0	0
75925	17592417	2.0	0
75926	17592517	2.0	0
75927	17592617	2.0	0
75928	17592717	5.0	0
75929	17592817	5.0	0
75930	17592917	10.0	0
75931	17593017	3.0	0
75932	17593117	0.0	0
75933	17593217	0.0	0
75934	17593317	0.0	0
75935	17593417	1.0	0
75936	17593517	0.0	0
75937	17593617	0.0	0
75938	17593717	1.0	0
75939	17593817	0.0	0
75940	17593917	0.0	0
75941	17594017	0.0	0
75942	17594117	1.0	0
75943	17594217	0.0	0
75944	17594317	0.0	0
75945	17594417	0.0	0
75946	17594517	0.0	0
75947	17594617	0.0	0
75948	17594717	0.0	0
75949	17594817	0.0	0
75950	17594917	0.0	0
75951	17595017	0.0	0
75952	17595117	0.0	0
75953	17595217	0.0	0
75954	17595317	0.0	0
75955	17595417	0.0	0
75956	17595517	0.0	0
75957	17595617	0.0	0
75958	17595717	0.0	0
75959	17595817	3.0	0
75960	17595917	0.0	0
75961	17596017	0.0	0
75962	17596117	0.0	0
75963	17596217	0.0	0
75964	17596317	0.0	0
75965	17596417	0.0	0
75966	17596517	0.0	0
75967	17596617	0.0	0
75968	17596717	0.0	0
75969	17596817	0.0	0
75970	17596917	0.0	0
75971	17597017	0.0	0
75972	17597117	0.0	0
75973	17597217	0.0	0
75974	17597317	0.0	0
75975	17597417	0.0	0
75976	17597517	0.0	0
75977	17597617	0.0	0
75978	17597717	0.0	0
75979	17597817	0.0	0
75980	17597917	0.0	0
75981	17598017	0.0	0
75982	17598117	0.0	0
75983	17598217	0.0	0
75984	17598317	0.0	0
75985	17598417	0.0	0
75986	17598517	0.0	0
75987	17598617	0.0	0
75988	17598717	1.0	0
75989	17598817	0.0	0
75990	17598917	0.0	0
75991	17599017	6.0	0
75992	17599117	13.0	0
75993	17599217	6.0	0
75994	17599317	19.0	0
75995	17599417	15.0	0
75996	17599517	11.0	0
75997	17599617	6.0	0
75998	17599717	23.0	0
75999	17599817	0.0	0
76000	17599917	0.0	0
76001	17600017	0.0	0
76002	17600117	0.0	0
76003	17600217	0.0	0
76004	17600317	0.0	0
76005	17600417	0.0	0
76006	17600517	0.0	0
76007	17600617	4.0	0
76008	17600717	0.0	0
76009	17600817	0.0	0
76010	17600917	0.0	0
76011	17601017	7.0	0
76012	17601117	3.0	0
76013	17601217	0.0	0
76014	17601317	0.0	0
76015	17601417	0.0	0
76016	17601517	0.0	0
76017	17601617	0.0	0
76018	17601717	0.0	0
76019	17601817	0.0	0
76020	17601917	11.0	0
76021	17602017	0.0	0
76022	17602117	0.0	0
76023	17602217	0.0	0
76024	17602317	1.0	0
76025	17602417	4.0	0
76026	17602517	3.0	0
76027	17602617	0.0	0
76028	17602717	0.0	0
76029	17602817	0.0	0
76030	17602917	1.0	0
76031	17603017	5.0	0
76032	17603117	2.0	0
76033	17603217	0.0	0
76034	17603317	0.0	0
76035	17603417	0.0	0
76036	17603517	0.0	0
76037	17603617	0.0	0
76038	17603717	2.0	0
76039	17603817	0.0	0
76040	17603917	2.0	0
76041	17604017	4.0	0
76042	17604117	6.0	0
76043	17604217	9.0	0
76044	17604317	0.0	0
76045	17604417	1.0	0
76046	17604517	8.0	0
76047	17604617	0.0	0
76048	17604717	7.0	0
76049	17604817	0.0	0
76050	17604917	6.0	0
76051	17605017	2.0	0
76052	17605117	0.0	0
76053	17605217	2.0	0
76054	17605317	0.0	0
76055	17605417	0.0	0
76056	17605517	0.0	0
76057	17605617	0.0	0
76058	17605717	0.0	0
76059	17605817	5.0	0
76060	17605917	3.0	0
76061	17606017	0.0	0
76062	17606117	1.0	0
76063	17606217	2.0	0
76064	17606317	0.0	0
76065	17606417	0.0	0
76066	17606517	0.0	0
76067	17606617	0.0	0
76068	17606717	5.0	0
76069	17606817	3.0	0
76070	17606917	5.0	0
76071	17607017	4.0	0
76072	17607117	4.0	0
76073	17607217	2.0	0
76074	17607317	0.0	0
76075	17607417	0.0	0
76076	17607517	0.0	0
76077	17607617	0.0	0
76078	17607717	0.0	0
76079	17607817	0.0	0
76080	17607917	3.0	0
76081	17608017	0.0	0
76082	17608117	0.0	0
76083	17608217	0.0	0
76084	17608317	0.0	0
76085	17608417	9.0	0
76086	17608517	2.0	0
76087	17608617	3.0	0
76088	17608717	3.0	0
76089	17608817	0.0	0
76090	17608917	0.0	0
76091	17609017	1.0	0
76092	17609117	0.0	0
76093	17609217	0.0	0
76094	17609317	0.0	0
76095	17609417	0.0	0
76096	17609517	0.0	0
76097	17609617	2.0	0
76098	17609717	0.0	0
76099	17609817	0.0	0
76100	17609917	0.0	0
76101	17610017	0.0	0
76102	17610117	1.0	0
76103	17610217	0.0	0
76104	17610317	2.0	0
76105	17610417	0.0	0
76106	17610517	0.0	0
76107	17610617	5.0	0
76108	17610717	0.0	0
76109	17610817	0.0	0
76110	17610917	0.0	0
76111	17611017	0.0	0
76112	17611117	0.0	0
76113	17611217	0.0	0
76114	17611317	0.0	0
76115	17611417	1.0	0
76116	17611517	2.0	0
76117	17611617	1.0	0
76118	17611717	0.0	0
76119	17611817	1.0	0
76120	17611917	0.0	0
76121	17612017	0.0	0
76122	17612117	5.0	0
76123	17612217	0.0	0
76124	17612317	3.0	0
76125	17612417	17.0	0
76126	17612517	0.0	0
76127	17612617	1.0	0
76128	17612717	2.0	0
76129	17612817	4.0	0
76130	17612917	1.0	0
76131	17613017	1.0	0
76132	17613117	1.0	0
76133	17613217	0.0	0
76134	17613317	0.0	0
76135	17613417	0.0	0
76136	17613517	0.0	0
76137	17613617	0.0	0
76138	17613717	0.0	0
76139	17613817	0.0	0
76140	17613917	2.0	0
76141	17614017	0.0	0
76142	17614117	0.0	0
76143	17614217	5.0	0
76144	17614317	2.0	0
76145	17614417	0.0	0
76146	17614517	1.0	0
76147	17614617	0.0	0
76148	17614717	3.0	0
76149	17614817	0.0	0
76150	17614917	0.0	0
76151	17615017	0.0	0
76152	17615117	0.0	0
76153	17615217	1.0	0
76154	17615317	7.0	0
76155	17615417	0.0	0
76156	17615517	0.0	0
76157	17615617	7.0	0
76158	17615717	0.0	0
76159	17615817	0.0	0
76160	17615917	1.0	0
76161	17616017	4.0	0
76162	17616117	3.0	0
76163	17616217	0.0	0
76164	17616317	0.0	0
76165	17616417	0.0	0
76166	17616517	3.0	0
76167	17616617	0.0	0
76168	17616717	0.0	0
76169	17616817	0.0	0
76170	17616917	0.0	0
76171	17617017	0.0	0
76172	17617117	0.0	0
76173	17617217	0.0	0
76174	17617317	0.0	0
76175	17617417	0.0	0
76176	17617517	0.0	0
76177	17617617	0.0	0
76178	17617717	0.0	0
76179	17617817	1.0	0
76180	17617917	0.0	0
76181	17618017	0.0	0
76182	17618117	0.0	0
76183	17618217	0.0	0
76184	17618317	0.0	0
76185	17618417	0.0	0
76186	17618517	0.0	0
76187	17618617	1.0	0
76188	17618717	3.0	0
76189	17618817	4.0	0
76190	17618917	0.0	0
76191	17619017	0.0	0
76192	17619117	4.0	0
76193	17619217	1.0	0
76194	17619317	0.0	0
76195	17619417	0.0	0
76196	17619517	3.0	0
76197	17619617	0.0	0
76198	17619717	0.0	0
76199	17619817	0.0	0
76200	17619917	0.0	0
76201	17620017	0.0	0
76202	17620117	0.0	0
76203	17620217	0.0	0
76204	17620317	0.0	0
76205	17620417	0.0	0
76206	17620517	0.0	0
76207	17620617	0.0	0
76208	17620717	0.0	0
76209	17620817	0.0	0
76210	17620917	0.0	0
76211	17621017	0.0	0
76212	17621117	0.0	0
76213	17621217	0.0	0
