	Chromosome	gene_id	Length	open_S2	Stage	gene_name
131	6	ENSMUSG00000030016	615.0	0.3075	NC	Zfp638
132	6	ENSMUSG00000048668	865.0	0.4325	NC	Rhno1
133	6	ENSMUSG00000030225	360.0	0.18	NC	Dera
134	6	ENSMUSG00000025608	750.0	0.375	NC	Podxl
135	6	ENSMUSG00000029998	1055.0	0.5275	NC	Pcyox1
136	6	ENSMUSG00000059182	820.0	0.41	NC	Skap2
137	6	ENSMUSG00000048930	1375.0	0.6875	NC	Tada3
138	6	ENSMUSG00000079560	425.0	0.2125	NC	Hoxa3
139	6	ENSMUSG00000030269	705.0	0.3525	NC	Mtmr14
140	6	ENSMUSG00000033735	745.0	0.3725	NC	Spr
141	6	ENSMUSG00000030168	130.0	0.065	NC	Adipor2
142	6	ENSMUSG00000030095	1549.0	0.7745	NC	Tmem43
143	6	ENSMUSG00000003031	1450.0	0.725	NC	Cdkn1b
144	6	ENSMUSG00000029775	730.0	0.365	NC	Klhdc10
145	6	ENSMUSG00000023089	835.0	0.4175	NC	Ndufa5
146	6	ENSMUSG00000030264	715.0	0.3575	NC	Thumpd3
147	6	ENSMUSG00000091625	475.0	0.2375	NC	Lsm5
148	6	ENSMUSG00000013736	565.0	0.2825	NC	Trnt1
149	6	ENSMUSG00000029629	500.0	0.25	NC	Phf14
150	6	ENSMUSG00000030327	575.0	0.2875	NC	Necap1
151	6	ENSMUSG00000004631	625.0	0.3125	NC	Sgce
152	6	ENSMUSG00000038456	790.0	0.395	NC	Dennd2a
153	6	ENSMUSG00000030161	760.0	0.38	NC	Gabarapl1
154	6	ENSMUSG00000015112	785.0	0.3925	NC	Slc25a13
155	6	ENSMUSG00000030286	475.0	0.2375	NC	Emc3
156	6	ENSMUSG00000029838	995.0	0.4975	NC	Ptn
157	6	ENSMUSG00000029776	810.0	0.405	NC	Hibadh
158	6	ENSMUSG00000030037	845.0	0.4225	NC	Mrpl53
159	6	ENSMUSG00000030067	1115.0	0.5575	NC	Foxp1
160	6	ENSMUSG00000029910	870.0	0.435	NC	Mad2l1
161	6	ENSMUSG00000053119	525.0	0.2625	NC	Chmp3
162	6	ENSMUSG00000035357	550.0	0.275	NC	Pdzrn3
163	6	ENSMUSG00000030091	395.0	0.1975	NC	Nup210
164	6	ENSMUSG00000029860	1060.0	0.53	NC	Zyx
165	6	ENSMUSG00000030316	295.0	0.1475	NC	Tamm41
166	6	ENSMUSG00000029782	565.0	0.2825	NC	Tmem209
167	6	ENSMUSG00000037788	510.0	0.255	NC	Vopp1
168	6	ENSMUSG00000030002	1045.0	0.5225	NC	Dusp11
169	6	ENSMUSG00000068329	1215.0	0.6075	NC	Htra2
170	6	ENSMUSG00000029761	725.0	0.3625	NC	Cald1
171	6	ENSMUSG00000058440	604.0	0.302	NC	Nrf1
172	6	ENSMUSG00000001632	1585.0	0.7925	NC	Brpf1
173	6	ENSMUSG00000040649	0.0	0.0	NC	Rimklb
174	6	ENSMUSG00000034648	640.0	0.32	NC	Lrrn1
175	6	ENSMUSG00000004270	1020.0	0.51	NC	Lpcat3
176	6	ENSMUSG00000030083	1231.0	0.6155	NC	Abtb1
177	6	ENSMUSG00000040234	650.0	0.325	NC	Tm7sf3
178	6	ENSMUSG00000030291	650.0	0.325	NC	Med21
179	6	ENSMUSG00000030036	880.0	0.44	NC	Mogs
180	6	ENSMUSG00000071226	870.0	0.435	NC	Cecr2
181	6	ENSMUSG00000003500	735.0	0.3675	NC	Impdh1
182	6	ENSMUSG00000038346	850.0	0.425	NC	Zfp384
183	6	ENSMUSG00000061436	883.0	0.4415	NC	Hipk2
184	6	ENSMUSG00000045095	931.0	0.4655	NC	Magi1
185	6	ENSMUSG00000040250	1210.0	0.605	NC	Ints13
186	6	ENSMUSG00000043131	640.0	0.32	NC	Mob1a
187	6	ENSMUSG00000004263	130.0	0.065	NC	Atn1
188	6	ENSMUSG00000029769	905.0	0.4525	NC	Ccdc136
189	6	ENSMUSG00000030231	380.0	0.19	NC	Plekha5
190	6	ENSMUSG00000002222	976.0	0.488	NC	Rmnd5a
191	6	ENSMUSG00000051256	660.0	0.33	NC	Jagn1
192	6	ENSMUSG00000055239	350.0	0.175	NC	Kcmf1
193	6	ENSMUSG00000038388	788.0	0.394	NC	Mpp6
194	6	ENSMUSG00000030086	555.0	0.2775	NC	Chchd6
195	6	ENSMUSG00000029863	595.0	0.2975	NC	Casp2
196	6	ENSMUSG00000025702	275.0	0.1375	NC	Marchf8
197	6	ENSMUSG00000040029	740.0	0.37	NC	Ipo8
198	6	ENSMUSG00000001521	795.0	0.3975	NC	Tulp3
199	6	ENSMUSG00000004267	945.0	0.4725	NC	Eno2
200	6	ENSMUSG00000000439	710.0	0.355	NC	Mkrn2
201	6	ENSMUSG00000039347	860.0	0.43	NC	Atp6v0e2
202	6	ENSMUSG00000058979	715.0	0.3575	NC	Hdhd5
203	6	ENSMUSG00000038301	365.0	0.1825	NC	Snx10
204	6	ENSMUSG00000059689	685.0	0.3425	NC	Zfp637
205	6	ENSMUSG00000063694	915.0	0.4575	NC	Cycs
206	6	ENSMUSG00000032712	470.0	0.235	NC	Resf1
207	6	ENSMUSG00000030352	820.0	0.41	NC	Tspan9
208	6	ENSMUSG00000045896	780.0	0.39	NC	Paip2b
209	6	ENSMUSG00000030019	975.0	0.4875	NC	Fbxl14
210	6	ENSMUSG00000030029	860.0	0.43	NC	Lrig1
211	6	ENSMUSG00000042810	1167.0	0.5835	NC	Krba1
212	6	ENSMUSG00000030000	662.0	0.331	NC	Add2
213	6	ENSMUSG00000030245	535.0	0.2675	NC	Golt1b
214	6	ENSMUSG00000030350	590.0	0.295	NC	Prmt8
215	6	ENSMUSG00000029661	590.0	0.295	NC	Col1a2
216	6	ENSMUSG00000059878	385.0	0.1925	NC	Zfp422
217	6	ENSMUSG00000030346	959.0	0.4795	NC	Rad51ap1
218	6	ENSMUSG00000038538	736.0	0.368	NC	Ubn2
219	6	ENSMUSG00000040242	964.0	0.482	NC	Fgfr1op2
220	6	ENSMUSG00000000942	810.0	0.405	NC	Hoxa4
221	6	ENSMUSG00000051586	910.0	0.455	NC	Mical3
222	6	ENSMUSG00000054226	0.0	0.0	NC	Tprkb
223	6	ENSMUSG00000014748	815.0	0.4075	NC	Tex261
224	6	ENSMUSG00000030201	440.0	0.22	NC	Lrp6
225	6	ENSMUSG00000009112	405.0	0.2025	NC	Bcl2l13
226	6	ENSMUSG00000030064	1050.0	0.525	NC	Frmd4b
227	6	ENSMUSG00000030265	434.0	0.217	NC	Kras
228	6	ENSMUSG00000030335	1032.0	0.516	NC	Mrpl51
229	6	ENSMUSG00000029844	1214.0	0.607	NC	Hoxa1
230	6	ENSMUSG00000034744	1075.0	0.5375	NC	Nagk
231	6	ENSMUSG00000056429	835.0	0.4175	NC	Tgoln1
232	6	ENSMUSG00000005362	805.0	0.4025	NC	Crbn
233	6	ENSMUSG00000030117	315.0	0.1575	NC	Gdf3
234	6	ENSMUSG00000052852	355.0	0.1775	NC	Reep1
235	6	ENSMUSG00000056952	621.0	0.3105	NC	Tatdn2
236	6	ENSMUSG00000029924	525.0	0.2625	NC	Slc37a3
237	6	ENSMUSG00000030042	110.0	0.055	NC	Pole4
238	6	ENSMUSG00000034832	190.0	0.095	NC	Tet3
239	6	ENSMUSG00000030232	165.0	0.0825	NC	Aebp2
240	6	ENSMUSG00000030213	0.0	0.0	NC	Atf7ip
241	6	ENSMUSG00000030284	1562.0	0.781	NC	Creld1
242	6	ENSMUSG00000004446	395.0	0.1975	NC	Bid
243	6	ENSMUSG00000071477	380.0	0.19	NC	Zfp777
244	6	ENSMUSG00000001518	585.0	0.2925	NC	Itfg2
245	6	ENSMUSG00000052144	410.0	0.205	NC	Ppp4r2
246	6	ENSMUSG00000016487	330.0	0.165	NC	Ppfibp1
247	6	ENSMUSG00000039159	205.0	0.1025	NC	Ube2h
248	6	ENSMUSG00000030208	455.0	0.2275	NC	Emp1
249	6	ENSMUSG00000061838	535.0	0.2675	NC	Suclg2
250	6	ENSMUSG00000030243	535.0	0.2675	NC	Recql
251	6	ENSMUSG00000030105	630.0	0.315	NC	Arl8b
252	6	ENSMUSG00000030180	1310.0	0.655	NC	Kdm5a
253	6	ENSMUSG00000030319	350.0	0.175	NC	Cand2
254	6	ENSMUSG00000034023	475.0	0.2375	NC	Fancd2
255	6	ENSMUSG00000038871	840.0	0.42	NC	Bpgm
256	6	ENSMUSG00000030103	800.0	0.4	NC	Bhlhe40
257	6	ENSMUSG00000014550	880.0	0.44	NC	Rbsn
258	6	ENSMUSG00000001376	425.0	0.2125	NC	Vps50
259	6	ENSMUSG00000052751	1055.0	0.5275	NC	Repin1
260	6	ENSMUSG00000042770	775.0	0.3875	NC	Hebp1
261	6	ENSMUSG00000019689	650.0	0.325	NC	Fmc1
262	6	ENSMUSG00000002871	1195.0	0.5975	NC	Tpra1
263	6	ENSMUSG00000029552	865.0	0.4325	NC	Tes
264	6	ENSMUSG00000072872	392.0	0.196	NC	Rybp
265	6	ENSMUSG00000030177	1310.0	0.655	NC	Ccdc77
266	6	ENSMUSG00000029676	540.0	0.27	NC	Pot1a
267	6	ENSMUSG00000033216	426.0	0.213	NC	Eefsec
268	6	ENSMUSG00000032641	710.0	0.355	NC	Gpr19
269	6	ENSMUSG00000057691	540.0	0.27	NC	Zfp746
270	6	ENSMUSG00000058486	440.0	0.22	NC	Wdr91
271	6	ENSMUSG00000030309	770.0	0.385	NC	Caprin2
272	6	ENSMUSG00000001157	810.0	0.405	NC	Gmcl1
273	6	ENSMUSG00000053012	645.0	0.3225	NC	Krcc1
274	6	ENSMUSG00000034312	838.0	0.419	NC	Iqsec1
275	6	ENSMUSG00000029992	965.0	0.4825	NC	Gfpt1
276	6	ENSMUSG00000029780	485.0	0.2425	NC	Nt5c3
277	6	ENSMUSG00000029672	285.0	0.1425	NC	Fam3c
278	6	ENSMUSG00000031668	1110.0	0.555	NC	Eif2ak3
279	6	ENSMUSG00000029787	730.0	0.365	NC	Avl9
280	6	ENSMUSG00000062190	690.0	0.345	NC	Lancl2
281	6	ENSMUSG00000032827	670.0	0.335	NC	Ppp1r9a
282	6	ENSMUSG00000068699	1120.0	0.56	NC	Flnc
283	6	ENSMUSG00000019124	1030.0	0.515	NC	Scrn1
284	6	ENSMUSG00000069678	1095.0	0.5475	NC	Pcgf1
285	6	ENSMUSG00000023191	270.0	0.135	NC	P3h3
286	6	ENSMUSG00000014704	1295.0	0.6475	NC	Hoxa2
287	6	ENSMUSG00000060032	1000.0	0.5	NC	H2aj
288	6	ENSMUSG00000034245	630.0	0.315	NC	Hdac11
289	6	ENSMUSG00000033933	760.0	0.38	NC	Vhl
290	6	ENSMUSG00000014554	655.0	0.3275	NC	Dguok
291	6	ENSMUSG00000005893	731.0	0.3655	NC	Nr2c2
292	6	ENSMUSG00000029918	465.0	0.2325	NC	Mrps33
293	6	ENSMUSG00000030022	1000.0	0.5	NC	Adamts9
294	6	ENSMUSG00000029684	859.0	0.4295	NC	Wasl
295	6	ENSMUSG00000029534	0.0	0.0	NC	St7
296	6	ENSMUSG00000063063	545.0	0.2725	NC	Ctnna2
297	6	ENSMUSG00000033769	655.0	0.3275	NC	Exoc6b
298	6	ENSMUSG00000030315	710.0	0.355	NC	Vgll4
299	6	ENSMUSG00000029815	765.0	0.3825	NC	Malsu1
300	6	ENSMUSG00000029802	0.0	0.0	NC	Abcg2
301	6	ENSMUSG00000042389	545.0	0.2725	NC	Tsen2
302	6	ENSMUSG00000030166	685.0	0.3425	NC	Rad52
303	6	ENSMUSG00000035125	740.0	0.37	NC	Gcfc2
304	6	ENSMUSG00000059486	660.0	0.33	NC	Kbtbd2
305	6	ENSMUSG00000030094	640.0	0.32	NC	Xpc
306	6	ENSMUSG00000057230	1160.0	0.58	NC	Aak1
307	6	ENSMUSG00000029810	1075.0	0.5375	NC	Tmem176b
308	6	ENSMUSG00000015189	355.0	0.1775	NC	Casd1
309	6	ENSMUSG00000030104	567.0	0.2835	NC	Edem1
310	6	ENSMUSG00000002413	450.0	0.225	NC	Braf
311	6	ENSMUSG00000032757	385.0	0.1925	NC	Bet1
312	6	ENSMUSG00000030056	535.0	0.2675	NC	Isy1
313	6	ENSMUSG00000073096	650.0	0.325	NC	Lrrc61
314	6	ENSMUSG00000008153	770.0	0.385	NC	Clstn3
315	6	ENSMUSG00000030203	525.0	0.2625	NC	Dusp16
316	6	ENSMUSG00000030045	580.0	0.29	NC	Mrpl19
317	6	ENSMUSG00000050732	1080.0	0.54	NC	Vamp8
318	6	ENSMUSG00000038271	1173.0	0.5865	NC	Iffo1
319	6	ENSMUSG00000030172	716.0	0.358	NC	Erc1
320	6	ENSMUSG00000030254	445.0	0.2225	NC	Rad18
321	6	ENSMUSG00000030207	812.0	0.406	NC	Fam234b
322	6	ENSMUSG00000055912	1040.0	0.52	NC	Tmem150a
323	6	ENSMUSG00000067702	90.0	0.045	NC	Tuba3a
324	6	ENSMUSG00000038028	611.0	0.3055	NC	Tigar
325	6	ENSMUSG00000055799	1104.0	0.552	NC	Tcf7l1
326	6	ENSMUSG00000037997	90.0	0.045	NC	Parp11
327	6	ENSMUSG00000030102	1250.0	0.625	NC	Itpr1
328	6	ENSMUSG00000008540	377.0	0.1885	NC	Mgst1
329	6	ENSMUSG00000038784	1124.0	0.562	NC	Cnot4
330	6	ENSMUSG00000025821	665.0	0.3325	NC	Zfp282
331	6	ENSMUSG00000057716	1367.0	0.6835	NC	Tmem178b
332	6	ENSMUSG00000047749	635.0	0.3175	NC	Zc3hav1l
333	6	ENSMUSG00000063455	389.0	0.1945	NC	D630045J12Rik
334	6	ENSMUSG00000029916	475.0	0.2375	NC	Agk
335	6	ENSMUSG00000052419	240.0	0.12	NC	2610001J05Rik
336	6	ENSMUSG00000030059	830.0	0.415	NC	Tmf1
337	6	ENSMUSG00000029994	845.0	0.4225	NC	Anxa4
338	6	ENSMUSG00000051169	1050.0	0.525	NC	Rpusd3
339	6	ENSMUSG00000030271	1245.0	0.6225	NC	Ogg1
340	6	ENSMUSG00000056468	1090.0	0.545	NC	5730596B20Rik
0	10	ENSMUSG00000034994	1294.0	0.647	NC	Eef2
1	10	ENSMUSG00000063457	976.0	0.488	NC	Rps15
2	10	ENSMUSG00000093674	760.0	0.38	NC	Rpl41
3	10	ENSMUSG00000025362	625.0	0.3125	NC	Rps26
4	10	ENSMUSG00000025393	900.0	0.45	NC	Atp5b
5	10	ENSMUSG00000033307	810.0	0.405	NC	Mif
6	10	ENSMUSG00000061983	1305.0	0.6525	NC	Rps12
7	10	ENSMUSG00000006728	1292.0	0.646	NC	Cdk4
8	10	ENSMUSG00000035242	595.0	0.2975	NC	Oaz1
9	10	ENSMUSG00000034024	835.0	0.4175	NC	Cct2
10	10	ENSMUSG00000061315	938.0	0.469	NC	Naca
11	10	ENSMUSG00000023175	350.0	0.175	NC	Bsg
12	10	ENSMUSG00000061904	620.0	0.31	NC	Slc25a3
13	10	ENSMUSG00000075706	0.0	0.0	NC	Gpx4
14	10	ENSMUSG00000006498	1535.0	0.7675	NC	Ptbp1
15	10	ENSMUSG00000004667	720.0	0.36	NC	Polr2e
16	10	ENSMUSG00000020307	1000.0	0.5	NC	Cdc34
17	10	ENSMUSG00000047139	550.0	0.275	NC	Cd24a
18	10	ENSMUSG00000020163	1090.0	0.545	NC	Uqcr11
19	10	ENSMUSG00000003072	1005.0	0.5025	NC	Atp5d
20	10	ENSMUSG00000054452	110.0	0.055	NC	Tle5
21	10	ENSMUSG00000020048	1620.0	0.81	NC	Hsp90b1
22	10	ENSMUSG00000049422	335.0	0.1675	NC	Chchd10
23	10	ENSMUSG00000090841	1160.0	0.58	NC	Myl6
24	10	ENSMUSG00000004207	560.0	0.28	NC	Psap
25	10	ENSMUSG00000005683	695.0	0.3475	NC	Cs
26	10	ENSMUSG00000025410	775.0	0.3875	NC	Dctn2
27	10	ENSMUSG00000025364	1605.0	0.8025	NC	Pa2g4
28	10	ENSMUSG00000038587	1422.0	0.711	NC	Akap12
29	10	ENSMUSG00000058799	530.0	0.265	NC	Nap1l1
30	10	ENSMUSG00000091086	0.0	0.0	NC	Rpl6l
31	10	ENSMUSG00000069565	1490.0	0.745	NC	Dazap1
32	10	ENSMUSG00000000902	1310.0	0.655	NC	Smarcb1
33	10	ENSMUSG00000040415	690.0	0.345	NC	Dtx3
34	10	ENSMUSG00000035621	1255.0	0.6275	NC	Midn
35	10	ENSMUSG00000019961	1175.0	0.5875	NC	Tmpo
36	10	ENSMUSG00000045193	1025.0	0.5125	NC	Cirbp
37	10	ENSMUSG00000020186	1070.0	0.535	NC	Csrp2
38	10	ENSMUSG00000061032	750.0	0.375	NC	Rrp1
39	10	ENSMUSG00000025351	0.0	0.0	NC	Cd63
40	10	ENSMUSG00000020167	390.0	0.195	NC	Tcf3
41	10	ENSMUSG00000025403	700.0	0.35	NC	Shmt2
42	10	ENSMUSG00000019923	695.0	0.3475	NC	Zwint
43	10	ENSMUSG00000069662	730.0	0.365	NC	Marcks
44	10	ENSMUSG00000025381	812.0	0.406	NC	Cnpy2
45	10	ENSMUSG00000071072	920.0	0.46	NC	Ptges3
46	10	ENSMUSG00000003345	1036.0	0.518	NC	Csnk1g2
47	10	ENSMUSG00000019777	905.0	0.4525	NC	Hdac2
48	10	ENSMUSG00000020250	85.0	0.0425	NC	Txnrd1
49	10	ENSMUSG00000020089	795.0	0.3975	NC	Ppa1
50	10	ENSMUSG00000004937	420.0	0.21	NC	Sgta
51	10	ENSMUSG00000019874	466.0	0.233	NC	Fabp7
52	10	ENSMUSG00000035027	975.0	0.4875	NC	Map2k2
53	10	ENSMUSG00000055531	0.0	0.0	NC	Cpsf6
54	10	ENSMUSG00000001435	1003.0	0.5015	NC	Col18a1
55	10	ENSMUSG00000020075	985.0	0.4925	NC	Ddx21
56	10	ENSMUSG00000001783	330.0	0.165	NC	Rtcb
57	10	ENSMUSG00000019804	928.0	0.464	NC	Snx3
58	10	ENSMUSG00000035835	243.0	0.1215	NC	Plppr3
59	10	ENSMUSG00000020277	878.0	0.439	NC	Pfkl
60	10	ENSMUSG00000040354	720.0	0.36	NC	Mars1
61	10	ENSMUSG00000046841	594.0	0.297	NC	Ckap4
62	10	ENSMUSG00000020153	920.0	0.46	NC	Ndufs7
63	10	ENSMUSG00000074748	660.0	0.33	NC	Atxn7l3b
64	10	ENSMUSG00000020091	605.0	0.3025	NC	Eif4ebp2
65	10	ENSMUSG00000037608	1205.0	0.6025	NC	Bclaf1
66	10	ENSMUSG00000035215	825.0	0.4125	NC	Lsm7
67	10	ENSMUSG00000020086	1059.0	0.5295	NC	Macroh2a2
68	10	ENSMUSG00000062981	640.0	0.32	NC	Mrpl42
69	10	ENSMUSG00000069601	785.0	0.3925	NC	Ank3
70	10	ENSMUSG00000040054	1190.0	0.595	NC	Baz2a
71	10	ENSMUSG00000020238	1135.0	0.5675	NC	Ncln
72	10	ENSMUSG00000020265	650.0	0.325	NC	Sumo3
73	10	ENSMUSG00000025374	1219.0	0.6095	NC	Nabp2
74	10	ENSMUSG00000019877	555.0	0.2775	NC	Serinc1
75	10	ENSMUSG00000064030	1237.0	0.6185	NC	Pym1
76	10	ENSMUSG00000035863	565.0	0.2825	NC	Palm
77	10	ENSMUSG00000020198	780.0	0.39	NC	Ap3d1
78	10	ENSMUSG00000035781	863.0	0.4315	NC	R3hdm4
79	10	ENSMUSG00000020108	1747.0	0.8735	NC	Ddit4
80	10	ENSMUSG00000004929	550.0	0.275	NC	Thop1
81	10	ENSMUSG00000019970	525.0	0.2625	NC	Sgk1
82	10	ENSMUSG00000020088	595.0	0.2975	NC	Sar1a
83	10	ENSMUSG00000020235	520.0	0.26	NC	Fzr1
84	10	ENSMUSG00000005054	860.0	0.43	NC	Cstb
85	10	ENSMUSG00000013858	905.0	0.4525	NC	Tmem259
86	10	ENSMUSG00000020219	1230.0	0.615	NC	Timm13
87	10	ENSMUSG00000061589	275.0	0.1375	NC	Dot1l
88	10	ENSMUSG00000036112	0.0	0.0	NC	Metap2
89	10	ENSMUSG00000004665	855.0	0.4275	NC	Cnn2
90	10	ENSMUSG00000019942	988.0	0.494	NC	Cdk1
91	10	ENSMUSG00000034902	995.0	0.4975	NC	Pip5k1c
92	10	ENSMUSG00000025369	571.0	0.2855	NC	Smarcc2
93	10	ENSMUSG00000019849	780.0	0.39	NC	Prep
94	10	ENSMUSG00000001666	815.0	0.4075	NC	Ddt
95	10	ENSMUSG00000020114	671.0	0.3355	NC	Cand1
96	10	ENSMUSG00000050953	465.0	0.2325	NC	Gja1
97	10	ENSMUSG00000034781	570.0	0.285	NC	Gna11
98	10	ENSMUSG00000090247	646.0	0.323	NC	Bloc1s1
99	10	ENSMUSG00000020069	1459.0	0.7295	NC	Hnrnph3
100	10	ENSMUSG00000020022	535.0	0.2675	NC	Ndufa12
101	10	ENSMUSG00000015889	586.0	0.293	NC	Lta4h
102	10	ENSMUSG00000003068	921.0	0.4605	NC	Stk11
103	10	ENSMUSG00000019467	1020.0	0.51	NC	Arhgef25
104	10	ENSMUSG00000020184	555.0	0.2775	NC	Mdm2
105	10	ENSMUSG00000020180	1290.0	0.645	NC	Snrpd3
106	10	ENSMUSG00000042570	425.0	0.2125	NC	Mier2
107	10	ENSMUSG00000047146	0.0	0.0	NC	Tet1
108	10	ENSMUSG00000020171	690.0	0.345	NC	Yeats4
109	10	ENSMUSG00000019817	205.0	0.1025	NC	Plagl1
110	10	ENSMUSG00000003344	280.0	0.14	NC	Btbd2
111	10	ENSMUSG00000020211	1326.0	0.663	NC	Sf3a2
112	10	ENSMUSG00000019854	445.0	0.2225	NC	Reps1
113	10	ENSMUSG00000003346	1060.0	0.53	NC	Abhd17a
114	10	ENSMUSG00000035890	1024.0	0.512	NC	Rnf126
115	10	ENSMUSG00000019977	770.0	0.385	NC	Hbs1l
116	10	ENSMUSG00000020029	615.0	0.3075	NC	Nudt4
117	10	ENSMUSG00000040521	530.0	0.265	NC	Tsfm
118	10	ENSMUSG00000020166	555.0	0.2775	NC	Cnot2
119	10	ENSMUSG00000019818	980.0	0.49	NC	Cd164
120	10	ENSMUSG00000019795	725.0	0.3625	NC	Pcmt1
121	10	ENSMUSG00000019782	918.0	0.459	NC	Rwdd1
122	10	ENSMUSG00000020135	785.0	0.3925	NC	Apc2
123	10	ENSMUSG00000035478	1084.0	0.542	NC	Mbd3
124	10	ENSMUSG00000078429	560.0	0.28	NC	Ctdsp2
125	10	ENSMUSG00000020232	791.0	0.3955	NC	Hmg20b
126	10	ENSMUSG00000078427	0.0	0.0	NC	Sarnp
127	10	ENSMUSG00000025358	1110.0	0.555	NC	Cdk2
128	10	ENSMUSG00000035640	380.0	0.19	NC	Cbarp
129	10	ENSMUSG00000035278	1325.0	0.6625	NC	Plekhj1
130	10	ENSMUSG00000052798	860.0	0.43	NC	Nup107
131	10	ENSMUSG00000040249	637.0	0.3185	NC	Lrp1
132	10	ENSMUSG00000019868	505.0	0.2525	NC	Vta1
133	10	ENSMUSG00000025366	1215.0	0.6075	NC	Esyt1
134	10	ENSMUSG00000044475	1005.0	0.5025	NC	Ascc1
135	10	ENSMUSG00000001785	160.0	0.08	NC	Pwp1
136	10	ENSMUSG00000015755	371.0	0.1855	NC	Tab2
137	10	ENSMUSG00000039994	605.0	0.3025	NC	Timeless
138	10	ENSMUSG00000020097	555.0	0.2775	NC	Sgpl1
139	10	ENSMUSG00000040675	1085.0	0.5425	NC	Mthfd1l
140	10	ENSMUSG00000078440	890.0	0.445	NC	Dohh
141	10	ENSMUSG00000034667	844.0	0.422	NC	Xpot
142	10	ENSMUSG00000047417	985.0	0.4925	NC	Rexo1
143	10	ENSMUSG00000035351	705.0	0.3525	NC	Nup37
144	10	ENSMUSG00000020027	1314.0	0.657	NC	Socs2
145	10	ENSMUSG00000037876	378.0	0.189	NC	Jmjd1c
146	10	ENSMUSG00000037710	650.0	0.325	NC	Cisd1
147	10	ENSMUSG00000019907	846.0	0.423	NC	Ppp1r12a
148	10	ENSMUSG00000019960	1554.0	0.777	NC	Dusp6
149	10	ENSMUSG00000034932	370.0	0.185	NC	Mrpl54
150	10	ENSMUSG00000003226	415.0	0.2075	NC	Ranbp2
151	10	ENSMUSG00000040034	890.0	0.445	NC	Nup43
152	10	ENSMUSG00000020018	480.0	0.24	NC	Snrpf
153	10	ENSMUSG00000004934	657.0	0.3285	NC	Pias4
154	10	ENSMUSG00000020074	925.0	0.4625	NC	Ccar1
155	10	ENSMUSG00000062075	910.0	0.455	NC	Lmnb2
156	10	ENSMUSG00000006736	955.0	0.4775	NC	Tspan31
157	10	ENSMUSG00000034707	1265.0	0.6325	NC	Gns
158	10	ENSMUSG00000034674	505.0	0.2525	NC	Tdg
159	10	ENSMUSG00000039910	1660.0	0.83	NC	Cited2
160	10	ENSMUSG00000019916	1040.0	0.52	NC	P4ha1
161	10	ENSMUSG00000009291	810.0	0.405	NC	Pttg1ip
162	10	ENSMUSG00000025395	340.0	0.17	NC	Prim1
163	10	ENSMUSG00000078453	1023.0	0.5115	NC	Abracl
164	10	ENSMUSG00000020077	210.0	0.105	NC	Srgn
165	10	ENSMUSG00000020196	1010.0	0.505	NC	Cabin1
166	10	ENSMUSG00000019773	1240.0	0.62	NC	Fbxo5
167	10	ENSMUSG00000056758	1035.0	0.5175	NC	Hmga2
168	10	ENSMUSG00000035754	435.0	0.2175	NC	Wdr18
169	10	ENSMUSG00000019997	670.0	0.335	NC	Ccn2
170	10	ENSMUSG00000020225	920.0	0.46	NC	Tmbim4
171	10	ENSMUSG00000020156	555.0	0.2775	NC	Pwwp3a
172	10	ENSMUSG00000001150	610.0	0.305	NC	Mcm3ap
173	10	ENSMUSG00000019927	561.0	0.2805	NC	Ube2d1
174	10	ENSMUSG00000009293	523.0	0.2615	NC	Ube2g2
175	10	ENSMUSG00000025404	235.0	0.1175	NC	R3hdm2
176	10	ENSMUSG00000020260	885.0	0.4425	NC	Pofut2
177	10	ENSMUSG00000019978	315.0	0.1575	NC	Epb41l2
178	10	ENSMUSG00000019843	265.0	0.1325	NC	Fyn
179	10	ENSMUSG00000047514	1178.0	0.589	NC	Tspyl1
180	10	ENSMUSG00000033105	665.0	0.3325	NC	Lss
181	10	ENSMUSG00000074657	610.0	0.305	NC	Kif5a
182	10	ENSMUSG00000074781	680.0	0.34	NC	Ube2n
183	10	ENSMUSG00000056366	130.0	0.065	NC	Fabp3-ps1
184	10	ENSMUSG00000039485	1005.0	0.5025	NC	Tspyl4
185	10	ENSMUSG00000058297	1137.0	0.5685	NC	Spock2
186	10	ENSMUSG00000020092	931.0	0.4655	NC	Pald1
187	10	ENSMUSG00000019878	533.0	0.2665	NC	Hsf2
188	10	ENSMUSG00000005682	720.0	0.36	NC	Pan2
189	10	ENSMUSG00000019794	445.0	0.2225	NC	Katna1
190	10	ENSMUSG00000000711	815.0	0.4075	NC	Rab5b
191	10	ENSMUSG00000019814	610.0	0.305	NC	Ltv1
192	10	ENSMUSG00000004356	445.0	0.2225	NC	Utp20
193	10	ENSMUSG00000020224	765.0	0.3825	NC	Llph
194	10	ENSMUSG00000060904	826.0	0.413	NC	Arl1
195	10	ENSMUSG00000014498	878.0	0.439	NC	Ankrd52
196	10	ENSMUSG00000069622	0.0	0.0	NC	Gm10273
197	10	ENSMUSG00000020124	605.0	0.3025	NC	Usp15
198	10	ENSMUSG00000038510	420.0	0.21	NC	Rpf2
199	10	ENSMUSG00000048696	762.0	0.381	NC	Mex3d
200	10	ENSMUSG00000000901	1050.0	0.525	NC	Mmp11
201	10	ENSMUSG00000075232	873.0	0.4365	NC	Amd1
202	10	ENSMUSG00000040462	1030.0	0.515	NC	Os9
203	10	ENSMUSG00000020190	590.0	0.295	NC	Mknk2
