	TT_S0	starting_nt	Chromosome	Start	End	genes	transcripts	exons	CDSs	labels
33571	8.0	6357016	18	6357016	6357116	0	0	0	0	20
33572	3.0	6357116	18	6357116	6357216	0	0	0	0	8
33573	4.0	6357216	18	6357216	6357316	0	0	0	0	17
33574	8.0	6357316	18	6357316	6357416	0	0	0	0	20
33575	1.0	6357416	18	6357416	6357516	0	0	0	0	16
33576	2.0	6357516	18	6357516	6357616	0	0	0	0	18
33577	1.0	6357616	18	6357616	6357716	0	0	0	0	16
33578	14.0	6357716	18	6357716	6357816	0	0	0	0	4
33579	15.0	6357816	18	6357816	6357916	0	0	0	0	33
33580	3.0	6357916	18	6357916	6358016	0	0	0	0	8
33581	0.0	6358016	18	6358016	6358116	0	0	0	0	13
33582	18.0	6358116	18	6358116	6358216	0	0	0	0	27
33583	0.0	6358216	18	6358216	6358316	0	0	0	0	13
33584	4.0	6358316	18	6358316	6358416	0	0	0	0	17
33585	13.0	6358416	18	6358416	6358516	0	0	0	0	1
33586	8.0	6358516	18	6358516	6358616	0	0	0	0	20
33587	12.0	6358616	18	6358616	6358716	0	0	0	0	12
33588	3.0	6358716	18	6358716	6358816	0	0	0	0	8
33589	28.0	6358816	18	6358816	6358916	0	0	0	0	39
33590	8.0	6358916	18	6358916	6359016	0	0	0	0	20
33591	0.0	6359016	18	6359016	6359116	0	0	0	0	13
33592	18.0	6359116	18	6359116	6359216	0	0	0	0	27
33593	7.0	6359216	18	6359216	6359316	0	0	0	0	11
33594	7.0	6359316	18	6359316	6359416	0	0	0	0	11
33595	14.0	6359416	18	6359416	6359516	0	0	0	0	4
33596	5.0	6359516	18	6359516	6359616	0	0	0	0	0
33597	4.0	6359616	18	6359616	6359716	0	0	0	0	17
33598	3.0	6359716	18	6359716	6359816	0	0	0	0	8
33599	2.0	6359816	18	6359816	6359916	0	0	0	0	18
33600	2.0	6359916	18	6359916	6360016	0	0	0	0	18
33601	10.0	6360016	18	6360016	6360116	0	0	0	0	10
33602	8.0	6360116	18	6360116	6360216	0	0	0	0	20
33603	0.0	6360216	18	6360216	6360316	0	0	0	0	13
33604	0.0	6360316	18	6360316	6360416	0	0	0	0	13
33605	8.0	6360416	18	6360416	6360516	0	0	0	0	20
33606	3.0	6360516	18	6360516	6360616	0	0	0	0	8
33607	2.0	6360616	18	6360616	6360716	0	0	0	0	18
33608	1.0	6360716	18	6360716	6360816	0	0	0	0	16
33609	0.0	6360816	18	6360816	6360916	0	0	0	0	13
33610	7.0	6360916	18	6360916	6361016	0	0	0	0	11
33611	2.0	6361016	18	6361016	6361116	0	0	0	0	18
33612	12.0	6361116	18	6361116	6361216	0	0	0	0	12
33613	5.0	6361216	18	6361216	6361316	0	0	0	0	0
33614	25.0	6361316	18	6361316	6361416	0	0	0	0	30
33615	20.0	6361416	18	6361416	6361516	0	0	0	0	3
33616	10.0	6361516	18	6361516	6361616	0	0	0	0	10
33617	2.0	6361616	18	6361616	6361716	0	0	0	0	18
33618	4.0	6361716	18	6361716	6361816	0	0	0	0	17
33619	21.0	6361816	18	6361816	6361916	0	0	0	0	35
33620	5.0	6361916	18	6361916	6362016	0	0	0	0	0
33621	0.0	6362016	18	6362016	6362116	0	0	0	0	13
33622	14.0	6362116	18	6362116	6362216	0	0	0	0	4
33623	22.0	6362216	18	6362216	6362316	0	0	0	0	21
33624	3.0	6362316	18	6362316	6362416	0	0	0	0	8
33625	0.0	6362416	18	6362416	6362516	0	0	0	0	13
33626	1.0	6362516	18	6362516	6362616	0	0	0	0	16
33627	5.0	6362616	18	6362616	6362716	0	0	0	0	0
33628	3.0	6362716	18	6362716	6362816	0	0	0	0	8
33629	0.0	6362816	18	6362816	6362916	0	0	0	0	13
33630	3.0	6362916	18	6362916	6363016	0	0	0	0	8
33631	0.0	6363016	18	6363016	6363116	0	0	0	0	13
33632	22.0	6363116	18	6363116	6363216	0	0	0	0	21
33633	3.0	6363216	18	6363216	6363316	0	0	0	0	8
33634	55.0	6363316	18	6363316	6363416	0	0	0	0	43
33635	34.0	6363416	18	6363416	6363516	0	0	0	0	32
33636	55.0	6363516	18	6363516	6363616	0	0	0	0	43
33637	48.0	6363616	18	6363616	6363716	0	0	0	0	53
33638	41.0	6363716	18	6363716	6363816	0	0	0	0	59
33639	22.0	6363816	18	6363816	6363916	0	0	0	0	21
33640	29.0	6363916	18	6363916	6364016	0	0	0	0	34
33641	15.0	6364016	18	6364016	6364116	0	0	0	0	33
33642	16.0	6364116	18	6364116	6364216	0	0	0	0	14
33643	12.0	6364216	18	6364216	6364316	0	0	0	0	12
33644	7.0	6364316	18	6364316	6364416	0	0	0	0	11
33645	49.0	6364416	18	6364416	6364516	0	0	0	0	52
33646	18.0	6364516	18	6364516	6364616	0	0	0	0	27
33647	20.0	6364616	18	6364616	6364716	0	0	0	0	3
33648	7.0	6364716	18	6364716	6364816	0	0	0	0	11
33649	0.0	6364816	18	6364816	6364916	0	0	0	0	13
33650	14.0	6364916	18	6364916	6365016	0	0	0	0	4
33651	11.0	6365016	18	6365016	6365116	0	0	0	0	29
33652	15.0	6365116	18	6365116	6365216	0	0	0	0	33
33653	7.0	6365216	18	6365216	6365316	0	0	0	0	11
33654	5.0	6365316	18	6365316	6365416	0	0	0	0	0
33655	0.0	6365416	18	6365416	6365516	0	0	0	0	13
33656	1.0	6365516	18	6365516	6365616	0	0	0	0	16
33657	3.0	6365616	18	6365616	6365716	0	0	0	0	8
33658	9.0	6365716	18	6365716	6365816	0	0	0	0	7
33659	0.0	6365816	18	6365816	6365916	0	0	0	0	13
33660	15.0	6365916	18	6365916	6366016	0	0	0	0	33
33661	17.0	6366016	18	6366016	6366116	0	0	0	0	9
33662	0.0	6366116	18	6366116	6366216	0	0	0	0	13
33663	2.0	6366216	18	6366216	6366316	0	0	0	0	18
33664	5.0	6366316	18	6366316	6366416	0	0	0	0	0
33665	1.0	6366416	18	6366416	6366516	0	0	0	0	16
33666	9.0	6366516	18	6366516	6366616	0	0	0	0	7
33667	5.0	6366616	18	6366616	6366716	0	0	0	0	0
33668	1.0	6366716	18	6366716	6366816	0	0	0	0	16
33669	4.0	6366816	18	6366816	6366916	0	0	0	0	17
33670	3.0	6366916	18	6366916	6367016	0	0	0	0	8
33671	6.0	6367016	18	6367016	6367116	0	0	0	0	15
33672	5.0	6367116	18	6367116	6367216	0	0	0	0	0
33673	0.0	6367216	18	6367216	6367316	0	0	0	0	13
33674	2.0	6367316	18	6367316	6367416	0	0	0	0	18
33675	6.0	6367416	18	6367416	6367516	0	0	0	0	15
33676	10.0	6367516	18	6367516	6367616	0	0	0	0	10
33677	6.0	6367616	18	6367616	6367716	0	0	0	0	15
33678	1.0	6367716	18	6367716	6367816	0	0	0	0	16
33679	1.0	6367816	18	6367816	6367916	0	0	0	0	16
33680	6.0	6367916	18	6367916	6368016	0	0	0	0	15
33681	0.0	6368016	18	6368016	6368116	0	0	0	0	13
33682	1.0	6368116	18	6368116	6368216	0	0	0	0	16
33683	3.0	6368216	18	6368216	6368316	0	0	0	0	8
33684	7.0	6368316	18	6368316	6368416	0	0	0	0	11
33685	1.0	6368416	18	6368416	6368516	0	0	0	0	16
33686	5.0	6368516	18	6368516	6368616	0	0	0	0	0
33687	3.0	6368616	18	6368616	6368716	0	0	0	0	8
33688	15.0	6368716	18	6368716	6368816	0	0	0	0	33
33689	1.0	6368816	18	6368816	6368916	0	0	0	0	16
33690	8.0	6368916	18	6368916	6369016	0	0	0	0	20
33691	3.0	6369016	18	6369016	6369116	0	0	0	0	8
33692	0.0	6369116	18	6369116	6369216	0	0	0	0	13
33693	0.0	6369216	18	6369216	6369316	0	0	0	0	13
33694	2.0	6369316	18	6369316	6369416	0	0	0	0	18
33695	1.0	6369416	18	6369416	6369516	0	0	0	0	16
33696	3.0	6369516	18	6369516	6369616	0	0	0	0	8
33697	9.0	6369616	18	6369616	6369716	0	0	0	0	7
33698	5.0	6369716	18	6369716	6369816	0	0	0	0	0
33699	7.0	6369816	18	6369816	6369916	0	0	0	0	11
33700	1.0	6369916	18	6369916	6370016	0	0	0	0	16
33701	12.0	6370016	18	6370016	6370116	0	0	0	0	12
33702	7.0	6370116	18	6370116	6370216	0	0	0	0	11
33703	0.0	6370216	18	6370216	6370316	0	0	0	0	13
33704	2.0	6370316	18	6370316	6370416	0	0	0	0	18
33705	0.0	6370416	18	6370416	6370516	0	0	0	0	13
33706	0.0	6370516	18	6370516	6370616	0	0	0	0	13
33707	9.0	6370616	18	6370616	6370716	0	0	0	0	7
33708	21.0	6370716	18	6370716	6370816	0	0	0	0	35
33709	11.0	6370816	18	6370816	6370916	0	0	0	0	29
33710	4.0	6370916	18	6370916	6371016	0	0	0	0	17
33711	0.0	6371016	18	6371016	6371116	0	0	0	0	13
33712	6.0	6371116	18	6371116	6371216	0	0	0	0	15
33713	5.0	6371216	18	6371216	6371316	0	0	0	0	0
33714	6.0	6371316	18	6371316	6371416	0	0	0	0	15
33715	7.0	6371416	18	6371416	6371516	0	0	0	0	11
33716	12.0	6371516	18	6371516	6371616	0	0	0	0	12
33717	9.0	6371616	18	6371616	6371716	0	0	0	0	7
33718	14.0	6371716	18	6371716	6371816	0	0	0	0	4
33719	18.0	6371816	18	6371816	6371916	0	0	0	0	27
33720	15.0	6371916	18	6371916	6372016	0	0	0	0	33
33721	2.0	6372016	18	6372016	6372116	0	0	0	0	18
33722	13.0	6372116	18	6372116	6372216	0	0	0	0	1
33723	0.0	6372216	18	6372216	6372316	0	0	0	0	13
33724	14.0	6372316	18	6372316	6372416	0	0	0	0	4
33725	0.0	6372416	18	6372416	6372516	0	0	0	0	13
33726	4.0	6372516	18	6372516	6372616	0	0	0	0	17
33727	3.0	6372616	18	6372616	6372716	0	0	0	0	8
33728	3.0	6372716	18	6372716	6372816	0	0	0	0	8
33729	1.0	6372816	18	6372816	6372916	0	0	0	0	16
33730	0.0	6372916	18	6372916	6373016	0	0	0	0	13
33731	9.0	6373016	18	6373016	6373116	0	0	0	0	7
33732	18.0	6373116	18	6373116	6373216	0	0	0	0	27
33733	6.0	6373216	18	6373216	6373316	0	0	0	0	15
33734	10.0	6373316	18	6373316	6373416	0	0	0	0	10
33735	0.0	6373416	18	6373416	6373516	0	0	0	0	13
33736	5.0	6373516	18	6373516	6373616	0	0	0	0	0
33737	20.0	6373616	18	6373616	6373716	0	0	0	0	3
33738	40.0	6373716	18	6373716	6373816	0	0	0	0	49
33739	2.0	6373816	18	6373816	6373916	0	0	0	0	18
33740	39.0	6373916	18	6373916	6374016	0	0	0	0	23
33741	15.0	6374016	18	6374016	6374116	0	0	0	0	33
33742	7.0	6374116	18	6374116	6374216	0	0	0	0	11
33743	5.0	6374216	18	6374216	6374316	0	0	0	0	0
33744	4.0	6374316	18	6374316	6374416	0	0	0	0	17
33745	5.0	6374416	18	6374416	6374516	0	0	0	0	0
33746	11.0	6374516	18	6374516	6374616	0	0	0	0	29
33747	14.0	6374616	18	6374616	6374716	0	0	0	0	4
33748	48.0	6374716	18	6374716	6374816	0	0	0	0	53
33749	28.0	6374816	18	6374816	6374916	0	0	0	0	39
33750	17.0	6374916	18	6374916	6375016	0	0	0	0	9
33751	16.0	6375016	18	6375016	6375116	0	0	0	0	14
33752	34.0	6375116	18	6375116	6375216	0	0	0	0	32
33753	11.0	6375216	18	6375216	6375316	0	0	0	0	29
33754	16.0	6375316	18	6375316	6375416	0	0	0	0	14
33755	3.0	6375416	18	6375416	6375516	0	0	0	0	8
33756	27.0	6375516	18	6375516	6375616	0	0	0	0	22
33757	20.0	6375616	18	6375616	6375716	0	0	0	0	3
33758	28.0	6375716	18	6375716	6375816	0	0	0	0	39
33759	21.0	6375816	18	6375816	6375916	0	0	0	0	35
33760	3.0	6375916	18	6375916	6376016	0	0	0	0	8
33761	14.0	6376016	18	6376016	6376116	0	0	0	0	4
33762	33.0	6376116	18	6376116	6376216	0	0	0	0	50
33763	42.0	6376216	18	6376216	6376316	0	0	0	0	37
33764	69.0	6376316	18	6376316	6376416	0	0	0	0	-1
33765	20.0	6376416	18	6376416	6376516	0	0	0	0	3
33766	11.0	6376516	18	6376516	6376616	0	0	0	0	29
33767	5.0	6376616	18	6376616	6376716	0	0	0	0	0
33768	0.0	6376716	18	6376716	6376816	0	0	0	0	13
33769	6.0	6376816	18	6376816	6376916	0	0	0	0	15
33770	1.0	6376916	18	6376916	6377016	0	0	0	0	16
33771	2.0	6377016	18	6377016	6377116	0	0	0	0	18
33772	14.0	6377116	18	6377116	6377216	0	0	0	0	4
33773	18.0	6377216	18	6377216	6377316	0	0	0	0	27
33774	24.0	6377316	18	6377316	6377416	0	0	0	0	5
33775	22.0	6377416	18	6377416	6377516	0	0	0	0	21
33776	47.0	6377516	18	6377516	6377616	0	0	0	0	51
33777	19.0	6377616	18	6377616	6377716	0	0	0	0	2
33778	26.0	6377716	18	6377716	6377816	0	0	0	0	25
33779	16.0	6377816	18	6377816	6377916	0	0	0	0	14
33780	13.0	6377916	18	6377916	6378016	0	0	0	0	1
33781	18.0	6378016	18	6378016	6378116	0	0	0	0	27
33782	15.0	6378116	18	6378116	6378216	0	0	0	0	33
33783	2.0	6378216	18	6378216	6378316	0	0	0	0	18
33784	8.0	6378316	18	6378316	6378416	0	0	0	0	20
33785	0.0	6378416	18	6378416	6378516	0	0	0	0	13
33786	10.0	6378516	18	6378516	6378616	0	0	0	0	10
33787	11.0	6378616	18	6378616	6378716	0	0	0	0	29
33788	7.0	6378716	18	6378716	6378816	0	0	0	0	11
33789	6.0	6378816	18	6378816	6378916	0	0	0	0	15
33790	14.0	6378916	18	6378916	6379016	0	0	0	0	4
33791	33.0	6379016	18	6379016	6379116	0	0	0	0	50
33792	24.0	6379116	18	6379116	6379216	0	0	0	0	5
33793	8.0	6379216	18	6379216	6379316	0	0	0	0	20
33794	1.0	6379316	18	6379316	6379416	0	0	0	0	16
33795	19.0	6379416	18	6379416	6379516	0	0	0	0	2
33796	15.0	6379516	18	6379516	6379616	0	0	0	0	33
33797	3.0	6379616	18	6379616	6379716	0	0	0	0	8
33798	3.0	6379716	18	6379716	6379816	0	0	0	0	8
33799	27.0	6379816	18	6379816	6379916	0	0	0	0	22
33800	4.0	6379916	18	6379916	6380016	0	0	0	0	17
33801	9.0	6380016	18	6380016	6380116	0	0	0	0	7
33802	11.0	6380116	18	6380116	6380216	0	0	0	0	29
33803	1.0	6380216	18	6380216	6380316	0	0	0	0	16
33804	5.0	6380316	18	6380316	6380416	0	0	0	0	0
33805	3.0	6380416	18	6380416	6380516	0	0	0	0	8
33806	14.0	6380516	18	6380516	6380616	0	0	0	0	4
33807	9.0	6380616	18	6380616	6380716	0	0	0	0	7
33808	3.0	6380716	18	6380716	6380816	0	0	0	0	8
33809	15.0	6380816	18	6380816	6380916	0	0	0	0	33
33810	12.0	6380916	18	6380916	6381016	0	0	0	0	12
33811	11.0	6381016	18	6381016	6381116	0	0	0	0	29
33812	12.0	6381116	18	6381116	6381216	0	0	0	0	12
33813	9.0	6381216	18	6381216	6381316	0	0	0	0	7
33814	10.0	6381316	18	6381316	6381416	0	0	0	0	10
33815	18.0	6381416	18	6381416	6381516	0	0	0	0	27
33816	6.0	6381516	18	6381516	6381616	0	0	0	0	15
33817	16.0	6381616	18	6381616	6381716	0	0	0	0	14
33818	3.0	6381716	18	6381716	6381816	0	0	0	0	8
33819	2.0	6381816	18	6381816	6381916	0	0	0	0	18
33820	4.0	6381916	18	6381916	6382016	0	0	0	0	17
33821	0.0	6382016	18	6382016	6382116	0	0	0	0	13
33822	15.0	6382116	18	6382116	6382216	0	0	0	0	33
33823	2.0	6382216	18	6382216	6382316	0	0	0	0	18
33824	7.0	6382316	18	6382316	6382416	0	0	0	0	11
33825	12.0	6382416	18	6382416	6382516	0	0	0	0	12
33826	17.0	6382516	18	6382516	6382616	0	0	0	0	9
33827	8.0	6382616	18	6382616	6382716	0	0	0	0	20
33828	15.0	6382716	18	6382716	6382816	0	0	0	0	33
33829	6.0	6382816	18	6382816	6382916	0	0	0	0	15
33830	14.0	6382916	18	6382916	6383016	0	0	0	0	4
33831	7.0	6383016	18	6383016	6383116	0	0	0	0	11
33832	14.0	6383116	18	6383116	6383216	0	0	0	0	4
33833	22.0	6383216	18	6383216	6383316	0	0	0	0	21
33834	6.0	6383316	18	6383316	6383416	0	0	0	0	15
33835	1.0	6383416	18	6383416	6383516	0	0	0	0	16
33836	19.0	6383516	18	6383516	6383616	0	0	0	0	2
33837	6.0	6383616	18	6383616	6383716	0	0	0	0	15
33838	42.0	6383716	18	6383716	6383816	0	0	0	0	37
33839	28.0	6383816	18	6383816	6383916	0	0	0	0	39
33840	13.0	6383916	18	6383916	6384016	0	0	0	0	1
33841	8.0	6384016	18	6384016	6384116	0	0	0	0	20
33842	29.0	6384116	18	6384116	6384216	0	0	0	0	34
33843	23.0	6384216	18	6384216	6384316	0	0	0	0	19
33844	61.0	6384316	18	6384316	6384416	0	0	0	0	31
33845	13.0	6384416	18	6384416	6384516	0	0	0	0	1
33846	10.0	6384516	18	6384516	6384616	0	0	0	0	10
33847	6.0	6384616	18	6384616	6384716	0	0	0	0	15
33848	37.0	6384716	18	6384716	6384816	0	0	0	0	26
33849	7.0	6384816	18	6384816	6384916	0	0	0	0	11
33850	23.0	6384916	18	6384916	6385016	0	0	0	0	19
33851	34.0	6385016	18	6385016	6385116	0	0	0	0	32
33852	15.0	6385116	18	6385116	6385216	0	0	0	0	33
33853	9.0	6385216	18	6385216	6385316	0	0	0	0	7
33854	40.0	6385316	18	6385316	6385416	0	0	0	0	49
33855	27.0	6385416	18	6385416	6385516	0	0	0	0	22
33856	40.0	6385516	18	6385516	6385616	0	0	0	0	49
33857	36.0	6385616	18	6385616	6385716	0	0	0	0	36
33858	32.0	6385716	18	6385716	6385816	0	0	0	0	6
33859	24.0	6385816	18	6385816	6385916	0	0	0	0	5
33860	12.0	6385916	18	6385916	6386016	0	0	0	0	12
33861	15.0	6386016	18	6386016	6386116	0	0	0	0	33
33862	5.0	6386116	18	6386116	6386216	0	0	0	0	0
33863	22.0	6386216	18	6386216	6386316	0	0	0	0	21
33864	20.0	6386316	18	6386316	6386416	0	0	0	0	3
33865	43.0	6386416	18	6386416	6386516	0	0	0	0	61
33866	7.0	6386516	18	6386516	6386616	0	0	0	0	11
33867	17.0	6386616	18	6386616	6386716	0	0	0	0	9
33868	3.0	6386716	18	6386716	6386816	0	0	0	0	8
33869	14.0	6386816	18	6386816	6386916	0	0	0	0	4
33870	21.0	6386916	18	6386916	6387016	0	0	0	0	35
33871	21.0	6387016	18	6387016	6387116	0	0	0	0	35
33872	20.0	6387116	18	6387116	6387216	0	0	0	0	3
33873	23.0	6387216	18	6387216	6387316	0	0	0	0	19
33874	9.0	6387316	18	6387316	6387416	0	0	0	0	7
33875	13.0	6387416	18	6387416	6387516	0	0	0	0	1
33876	26.0	6387516	18	6387516	6387616	0	0	0	0	25
33877	11.0	6387616	18	6387616	6387716	0	0	0	0	29
33878	14.0	6387716	18	6387716	6387816	0	0	0	0	4
33879	29.0	6387816	18	6387816	6387916	0	0	0	0	34
33880	24.0	6387916	18	6387916	6388016	0	0	0	0	5
33881	23.0	6388016	18	6388016	6388116	0	0	0	0	19
33882	26.0	6388116	18	6388116	6388216	0	0	0	0	25
33883	30.0	6388216	18	6388216	6388316	0	0	0	0	38
33884	14.0	6388316	18	6388316	6388416	0	0	0	0	4
33885	1.0	6388416	18	6388416	6388516	0	0	0	0	16
33886	12.0	6388516	18	6388516	6388616	0	0	0	0	12
33887	12.0	6388616	18	6388616	6388716	0	0	0	0	12
33888	11.0	6388716	18	6388716	6388816	0	0	0	0	29
33889	18.0	6388816	18	6388816	6388916	0	0	0	0	27
33890	11.0	6388916	18	6388916	6389016	0	0	0	0	29
33891	38.0	6389016	18	6389016	6389116	0	0	0	0	47
33892	31.0	6389116	18	6389116	6389216	0	0	0	0	28
33893	4.0	6389216	18	6389216	6389316	0	0	0	0	17
33894	29.0	6389316	18	6389316	6389416	0	0	0	0	34
33895	36.0	6389416	18	6389416	6389516	0	0	0	0	36
33896	34.0	6389516	18	6389516	6389616	0	0	0	0	32
33897	12.0	6389616	18	6389616	6389716	0	0	0	0	12
33898	27.0	6389716	18	6389716	6389816	0	0	0	0	22
33899	48.0	6389816	18	6389816	6389916	0	0	0	0	53
33900	62.0	6389916	18	6389916	6390016	0	0	0	0	62
33901	18.0	6390016	18	6390016	6390116	0	0	0	0	27
33902	16.0	6390116	18	6390116	6390216	0	0	0	0	14
33903	20.0	6390216	18	6390216	6390316	0	0	0	0	3
33904	8.0	6390316	18	6390316	6390416	0	0	0	0	20
33905	17.0	6390416	18	6390416	6390516	0	0	0	0	9
33906	14.0	6390516	18	6390516	6390616	0	0	0	0	4
33907	15.0	6390616	18	6390616	6390716	0	0	0	0	33
33908	35.0	6390716	18	6390716	6390816	0	0	0	0	24
33909	1.0	6390816	18	6390816	6390916	0	0	0	0	16
33910	13.0	6390916	18	6390916	6391016	0	0	0	0	1
33911	13.0	6391016	18	6391016	6391116	0	0	0	0	1
33912	6.0	6391116	18	6391116	6391216	0	0	0	0	15
33913	6.0	6391216	18	6391216	6391316	0	0	0	0	15
33914	1.0	6391316	18	6391316	6391416	0	0	0	0	16
33915	12.0	6391416	18	6391416	6391516	0	0	0	0	12
33916	2.0	6391516	18	6391516	6391616	0	0	0	0	18
33917	16.0	6391616	18	6391616	6391716	0	0	0	0	14
33918	2.0	6391716	18	6391716	6391816	0	0	0	0	18
33919	14.0	6391816	18	6391816	6391916	0	0	0	0	4
33920	13.0	6391916	18	6391916	6392016	0	0	0	0	1
33921	9.0	6392016	18	6392016	6392116	0	0	0	0	7
33922	8.0	6392116	18	6392116	6392216	0	0	0	0	20
33923	10.0	6392216	18	6392216	6392316	0	0	0	0	10
33924	12.0	6392316	18	6392316	6392416	0	0	0	0	12
33925	11.0	6392416	18	6392416	6392516	0	0	0	0	29
33926	12.0	6392516	18	6392516	6392616	0	0	0	0	12
33927	17.0	6392616	18	6392616	6392716	0	0	0	0	9
33928	15.0	6392716	18	6392716	6392816	0	0	0	0	33
33929	12.0	6392816	18	6392816	6392916	0	0	0	0	12
33930	27.0	6392916	18	6392916	6393016	0	0	0	0	22
33931	22.0	6393016	18	6393016	6393116	0	0	0	0	21
33932	44.0	6393116	18	6393116	6393216	0	0	0	0	63
33933	26.0	6393216	18	6393216	6393316	0	0	0	0	25
33934	3.0	6393316	18	6393316	6393416	0	0	0	0	8
33935	7.0	6393416	18	6393416	6393516	0	0	0	0	11
33936	15.0	6393516	18	6393516	6393616	0	0	0	0	33
33937	32.0	6393616	18	6393616	6393716	0	0	0	0	6
33938	45.0	6393716	18	6393716	6393816	0	0	0	0	46
33939	8.0	6393816	18	6393816	6393916	0	0	0	0	20
33940	9.0	6393916	18	6393916	6394016	0	0	0	0	7
33941	2.0	6394016	18	6394016	6394116	0	0	0	0	18
33942	5.0	6394116	18	6394116	6394216	0	0	0	0	0
33943	8.0	6394216	18	6394216	6394316	0	0	0	0	20
33944	2.0	6394316	18	6394316	6394416	0	0	0	0	18
33945	24.0	6394416	18	6394416	6394516	0	0	0	0	5
33946	7.0	6394516	18	6394516	6394616	0	0	0	0	11
33947	8.0	6394616	18	6394616	6394716	0	0	0	0	20
33948	2.0	6394716	18	6394716	6394816	0	0	0	0	18
33949	2.0	6394816	18	6394816	6394916	0	0	0	0	18
33950	3.0	6394916	18	6394916	6395016	0	0	0	0	8
33951	8.0	6395016	18	6395016	6395116	0	0	0	0	20
33952	7.0	6395116	18	6395116	6395216	0	0	0	0	11
33953	16.0	6395216	18	6395216	6395316	0	0	0	0	14
33954	6.0	6395316	18	6395316	6395416	0	0	0	0	15
33955	14.0	6395416	18	6395416	6395516	0	0	0	0	4
33956	8.0	6395516	18	6395516	6395616	0	0	0	0	20
33957	9.0	6395616	18	6395616	6395716	0	0	0	0	7
33958	7.0	6395716	18	6395716	6395816	0	0	0	0	11
33959	5.0	6395816	18	6395816	6395916	0	0	0	0	0
33960	2.0	6395916	18	6395916	6396016	0	0	0	0	18
33961	18.0	6396016	18	6396016	6396116	0	0	0	0	27
33962	3.0	6396116	18	6396116	6396216	0	0	0	0	8
33963	10.0	6396216	18	6396216	6396316	0	0	0	0	10
33964	9.0	6396316	18	6396316	6396416	0	0	0	0	7
33965	7.0	6396416	18	6396416	6396516	0	0	0	0	11
33966	9.0	6396516	18	6396516	6396616	0	0	0	0	7
33967	7.0	6396616	18	6396616	6396716	0	0	0	0	11
33968	1.0	6396716	18	6396716	6396816	0	0	0	0	16
33969	12.0	6396816	18	6396816	6396916	0	0	0	0	12
33970	3.0	6396916	18	6396916	6397016	0	0	0	0	8
33971	21.0	6397016	18	6397016	6397116	0	0	0	0	35
33972	5.0	6397116	18	6397116	6397216	0	0	0	0	0
33973	18.0	6397216	18	6397216	6397316	0	0	0	0	27
33974	5.0	6397316	18	6397316	6397416	0	0	0	0	0
33975	10.0	6397416	18	6397416	6397516	0	0	0	0	10
33976	18.0	6397516	18	6397516	6397616	0	0	0	0	27
33977	22.0	6397616	18	6397616	6397716	0	0	0	0	21
33978	26.0	6397716	18	6397716	6397816	0	0	0	0	25
33979	9.0	6397816	18	6397816	6397916	0	0	0	0	7
33980	11.0	6397916	18	6397916	6398016	0	0	0	0	29
33981	13.0	6398016	18	6398016	6398116	0	0	0	0	1
33982	18.0	6398116	18	6398116	6398216	0	0	0	0	27
33983	15.0	6398216	18	6398216	6398316	0	0	0	0	33
33984	1.0	6398316	18	6398316	6398416	0	0	0	0	16
33985	12.0	6398416	18	6398416	6398516	0	0	0	0	12
33986	21.0	6398516	18	6398516	6398616	0	0	0	0	35
33987	37.0	6398616	18	6398616	6398716	0	0	0	0	26
33988	23.0	6398716	18	6398716	6398816	0	0	0	0	19
33989	37.0	6398816	18	6398816	6398916	0	0	0	0	26
33990	2.0	6398916	18	6398916	6399016	0	0	0	0	18
33991	27.0	6399016	18	6399016	6399116	0	0	0	0	22
33992	23.0	6399116	18	6399116	6399216	0	0	0	0	19
33993	6.0	6399216	18	6399216	6399316	0	0	0	0	15
33994	15.0	6399316	18	6399316	6399416	0	0	0	0	33
33995	28.0	6399416	18	6399416	6399516	0	0	0	0	39
33996	10.0	6399516	18	6399516	6399616	0	0	0	0	10
33997	6.0	6399616	18	6399616	6399716	0	0	0	0	15
33998	23.0	6399716	18	6399716	6399816	0	0	0	0	19
33999	3.0	6399816	18	6399816	6399916	0	0	0	0	8
34000	9.0	6399916	18	6399916	6400016	0	0	0	0	7
34001	4.0	6400016	18	6400016	6400116	0	0	0	0	17
34002	19.0	6400116	18	6400116	6400216	0	0	0	0	2
34003	7.0	6400216	18	6400216	6400316	0	0	0	0	11
34004	25.0	6400316	18	6400316	6400416	0	0	0	0	30
34005	29.0	6400416	18	6400416	6400516	0	0	0	0	34
34006	11.0	6400516	18	6400516	6400616	0	0	0	0	29
34007	6.0	6400616	18	6400616	6400716	0	0	0	0	15
34008	5.0	6400716	18	6400716	6400816	0	0	0	0	0
34009	15.0	6400816	18	6400816	6400916	0	0	0	0	33
34010	10.0	6400916	18	6400916	6401016	0	0	0	0	10
34011	11.0	6401016	18	6401016	6401116	0	0	0	0	29
34012	23.0	6401116	18	6401116	6401216	0	0	0	0	19
34013	9.0	6401216	18	6401216	6401316	0	0	0	0	7
34014	38.0	6401316	18	6401316	6401416	0	0	0	0	47
34015	40.0	6401416	18	6401416	6401516	0	0	0	0	49
34016	23.0	6401516	18	6401516	6401616	0	0	0	0	19
34017	34.0	6401616	18	6401616	6401716	0	0	0	0	32
34018	18.0	6401716	18	6401716	6401816	0	0	0	0	27
34019	37.0	6401816	18	6401816	6401916	0	0	0	0	26
34020	16.0	6401916	18	6401916	6402016	0	0	0	0	14
