S0_R1	S0_R2	S1_R1	S1_R2	S2_R1	S2_R2	Chromosome	Source	Feature	Start	End	Score	Strand	Frame	gene_type	gene_name	level	mgi_id	havana_gene	transcript_id	transcript_type	transcript_name	transcript_support_level	tag	havana_transcript	exon_number	exon_id	protein_id	ccdsid	ont	total	gene_id
18.7063494028216	12.3057856870264	29.7447892731361	33.161822502388	34.3066497943815	28.6547151525857	12	HAVANA	gene	70453094.0	70468040.0	.	+	.	protein_coding	Tmx1	2	MGI:1919986	OTTMUSG00000034933.1												156.8801118123393	ENSMUSG00000021072
28.4692781778667	33.1128536714008	29.6065208604239	22.6258214656136	21.4399371834083	21.2116685904196	10	HAVANA	gene	7725999.0	7763150.0	.	+	.	protein_coding	Katna1	1	MGI:1344353	OTTMUSG00000035234.2												156.4660799491329	ENSMUSG00000019794
13.7604199068823	13.3736882140412	24.0591574974324	24.7552175125244	50.5303714300464	29.9765020743037	2	HAVANA	gene	122348891.0	122369162.0	.	-	.	protein_coding	Shf	1	MGI:3613669	OTTMUSG00000015613.4												156.4553566352304	ENSMUSG00000033256
28.5767395917848	41.2632407673012	23.9045739976695	22.5062685435301	20.2048826649224	19.9765034631878	3	HAVANA	gene	51415147.0	51476507.0	.	+	.	protein_coding	Naa15	1	MGI:1922088	OTTMUSG00000051598.4					overlapping_locus							156.43220902839582	ENSMUSG00000063273
48.8634794274395	54.5906491677501	17.1936590882834	14.7326243240416	8.81548384230837	11.8741132076976	6	HAVANA	gene	149309413.0	149335663.0	.	+	.	protein_coding	Resf1	1	MGI:1914496	OTTMUSG00000026189.7												156.07000905752056	ENSMUSG00000032712
32.8591064131863	32.3238303569847	22.5791126042291	21.8530160744443	22.1381912434055	24.2780891106697	2	HAVANA	gene	126707327.0	126759297.0	.	+	.	protein_coding	Usp8	2	MGI:1934029	OTTMUSG00000015864.1												156.03134580291962	ENSMUSG00000027363
17.4484377957258	22.3897120615832	33.6869616489812	34.6158478735204	28.8037334802272	18.9993167930386	12	HAVANA	gene	54645391.0	54656573.0	.	-	.	protein_coding	Sptssa	2	MGI:1913399	OTTMUSG00000065734.1					ncRNA_host							155.9440096530764	ENSMUSG00000044408
36.8816012635025	17.6513208328776	34.3283281709765	24.3277539536113	18.3132199854333	24.4062849523939	6	HAVANA	gene	127961395.0	128143594.0	.	-	.	protein_coding	Tspan9	2	MGI:1924558	OTTMUSG00000022481.7					ncRNA_host							155.9085091587951	ENSMUSG00000030352
15.2335027895651	16.8533997746652	30.4556598706422	35.3824578960497	24.7735170882647	33.1621798051773	3	HAVANA	gene	19223107.0	19311322.0	.	-	.	protein_coding	Pde7a	2	MGI:1202402	OTTMUSG00000030206.1												155.86071722436418	ENSMUSG00000069094
31.6183428315459	39.384704268077	25.0115272321173	26.3221399832335	19.109409167361	14.4098403127988	6	HAVANA	gene	83805400.0	83831741.0	.	-	.	protein_coding	Paip2b	2	MGI:2386865	OTTMUSG00000023448.2												155.8559637951335	ENSMUSG00000045896
32.7069749311779	28.3510991759842	26.0340301476409	23.6317242940848	24.8127333132786	20.2412018005523	3	HAVANA	gene	10339952.0	10351317.0	.	-	.	protein_coding	Zfand1	2	MGI:1913611	OTTMUSG00000022145.5												155.7777636627187	ENSMUSG00000039795
29.6203583735792	35.4409135401782	25.0981880494943	30.1419145466545	18.5253396793977	16.8322343098637	6	HAVANA	gene	119479667.0	119482630.0	.	+	.	protein_coding	Fbxl14	2	MGI:2141676	OTTMUSG00000024104.1												155.6589484991676	ENSMUSG00000030019
28.5629785665527	20.9399070317261	29.1861913692172	27.4334731531016	26.3336512037957	23.0120034226683	17	HAVANA	gene	45563873.0	45567671.0	.	+	.	protein_coding	Slc35b2	2	MGI:1921086	OTTMUSG00000068939.3												155.4682047470616	ENSMUSG00000037089
15.0191054771252	10.6862891999593	35.437027560346	28.9723109404948	40.1550112142027	25.1591831234266	6	HAVANA	gene	94604528.0	94700158.0	.	-	.	protein_coding	Lrig1	1	MGI:107935	OTTMUSG00000024528.3					ncRNA_host							155.42892751555462	ENSMUSG00000030029
36.605737580591	31.0716104096258	18.147340379874	18.4815661151547	23.1493966421344	27.9483256950562	3	HAVANA	gene	137918505.0	137928900.0	.	+	.	protein_coding	Lamtor3	2	MGI:1929467	OTTMUSG00000052741.2												155.4039768224361	ENSMUSG00000091512
31.4497607206542	33.701027658496	25.77086739258	29.0128790184234	19.2223896599936	16.1837932149351	12	HAVANA	gene	99884516.0	99955219.0	.	+	.	protein_coding	Tdp1	2	MGI:1920036	OTTMUSG00000033586.3												155.3407176650823	ENSMUSG00000021177
12.9674147749959	6.82245739099148	24.2188970771241	22.2688204780766	32.8772096808089	56.1616318158315	3	HAVANA	gene	36448922.0	36475894.0	.	-	.	protein_coding	Anxa5	2	MGI:106008	OTTMUSG00000020273.5					ncRNA_host							155.3164312178285	ENSMUSG00000027712
24.9092423578748	12.2521559453024	17.7538099119171	16.0979983296808	20.2552257375504	64.0030317168929	3	HAVANA	gene	145646975.0	145649981.0	.	-	.	protein_coding	Ccn1	2	MGI:88613	OTTMUSG00000055191.1												155.2714639992184	ENSMUSG00000028195
12.0888951335382	8.50544682690088	41.1994925390762	30.060489871877	40.4392024437986	22.7050700816874	3	HAVANA	gene	107895820.0	107898686.0	.	+	.	protein_coding	Gstm5	2	MGI:1309466	OTTMUSG00000035923.2												154.9985968968783	ENSMUSG00000004032
25.1327850268885	22.0429190309939	25.9644449752759	24.2835553335	24.9093317787828	32.6534772054133	6	HAVANA	gene	48395585.0	48419781.0	.	+	.	protein_coding	Krba1	2	MGI:1925077	OTTMUSG00000024285.3												154.9865133508544	ENSMUSG00000042810
21.7082868012944	17.5928305506078	26.2804572798085	25.5202634450289	34.61762667335	29.2105780496306	10	HAVANA	gene	128677174.0	128696264.0	.	-	.	protein_coding	Rab5b	2	MGI:105938	OTTMUSG00000025110.3												154.93004279972018	ENSMUSG00000000711
0.0333331568003022	0.158687575732184	15.1925750508316	16.0426700255214	66.6005820847122	56.8766874040449	6	HAVANA	gene	86028680.0	86124409.0	.	+	.	protein_coding	Add2	2	MGI:87919	OTTMUSG00000056411.2												154.90453529764258	ENSMUSG00000030000
23.5996431492691	32.3012558875637	15.1396201709155	23.6704661451161	31.229118954952	28.937018126866	2	HAVANA	gene	170496427.0	170519123.0	.	+	.	protein_coding	Pfdn4	2	MGI:1923512	OTTMUSG00000016125.5												154.8771224346824	ENSMUSG00000052033
27.8053718943705	32.1177009280854	30.2879834017487	26.1000021332372	16.9845136528636	21.5366339643596	17	HAVANA	gene	15704966.0	15772610.0	.	+	.	protein_coding	Chd1	2	MGI:88393	OTTMUSG00000038131.3												154.832205974665	ENSMUSG00000023852
42.0249305414891	41.8420014395667	20.4718893416111	18.1133986471309	15.0442849983907	17.2794402696965	6	HAVANA	gene	142387220.0	142403858.0	.	+	.	protein_coding	Golt1b	2	MGI:1914214	OTTMUSG00000022476.1												154.775945237885	ENSMUSG00000030245
37.002582440567	52.3218316968028	22.2910851519732	17.9762182617435	11.707161097063	13.20149473805	10	HAVANA	gene	13178139.0	13193168.0	.	-	.	protein_coding	Ltv1	2	MGI:2447810	OTTMUSG00000064999.1												154.5003733861995	ENSMUSG00000019814
2.76336275137518	3.67995061309557	21.6902700841554	32.0563123959286	50.9106126334135	43.0642357836112	6	HAVANA	gene	127689010.0	127769472.0	.	-	.	protein_coding	Prmt8	2	MGI:3043083	OTTMUSG00000020414.1												154.16474426157944	ENSMUSG00000030350
16.0039980953944	11.5227070482687	34.489324536557	28.0079246754078	31.2048988676279	32.8716084230615	12	HAVANA	gene	17690855.0	17791933.0	.	+	.	protein_coding	Hpcal1	2	MGI:1855689	OTTMUSG00000067030.1												154.10046164631729	ENSMUSG00000071379
41.0935399641785	57.6985408968643	17.3284590266217	15.4019374898529	8.93245286509673	13.6051897026638	10	HAVANA	gene	88746606.0	88826804.0	.	-	.	protein_coding	Utp20	2	MGI:1917933	OTTMUSG00000063991.1												154.06011994527793	ENSMUSG00000004356
17.8903171847719	18.4199638716342	24.3918698039394	24.9302063647495	36.6931069079736	31.4826229995861	2	HAVANA	gene	37443278.0	37566454.0	.	+	.	protein_coding	Rabgap1	2	MGI:2385139	OTTMUSG00000012651.5					overlapping_locus							153.8080871326547	ENSMUSG00000035437
37.6023327862257	55.8328130938049	15.6540179936766	15.811547210542	10.2018830625715	18.6537270008574	17	HAVANA	gene	35910378.0	35916389.0	.	-	.	protein_coding	Mrps18b	2	MGI:1914223	OTTMUSG00000037410.1												153.7563211476781	ENSMUSG00000024436
26.3515920914247	24.1274842529935	29.3208262820549	27.070343728595	25.4783612467766	21.355339971792	12	HAVANA	gene	85299513.0	85339362.0	.	-	.	protein_coding	Nek9	2	MGI:2387995	OTTMUSG00000027680.1												153.70394757363673	ENSMUSG00000034290
37.1822706565672	42.2582737148559	7.38132395740543	10.409869993703	28.9299333658806	27.5232032451684	12	HAVANA	gene	86880700.0	86884798.0	.	-	.	protein_coding	Irf2bpl	2	MGI:2442463	OTTMUSG00000066970.1												153.68487493358052	ENSMUSG00000034168
25.0416746014383	24.2099084760514	24.6880939164585	27.0998270820086	28.2321189835226	24.3834913721786	17	HAVANA	gene	56067044.0	56075028.0	.	-	.	protein_coding	Ubxn6	2	MGI:1913780	OTTMUSG00000033034.2												153.655114431658	ENSMUSG00000019578
61.0220101928976	67.92818852609	10.3144599062242	8.1613852772691	2.95179796044426	3.21622418033423	2	HAVANA	gene	153649449.0	153687730.0	.	+	.	protein_coding	Dnmt3b	2	MGI:1261819	OTTMUSG00000016775.4												153.59406604325935	ENSMUSG00000027478
18.7125669966975	18.0323924958454	22.8017635849388	24.7451225583518	35.8695059465672	33.3933311800985	17	HAVANA	gene	74338986.0	74391115.0	.	+	.	protein_coding	Spast	2	MGI:1858896	OTTMUSG00000068731.3												153.5546827624992	ENSMUSG00000024068
33.2751454211198	54.9853730653159	19.7300750312985	16.1391780567909	14.9833064948046	14.4369447421432	10	HAVANA	gene	120227069.0	120232582.0	.	+	.	protein_coding	Llph	2	MGI:1913475	OTTMUSG00000032589.4												153.5500228114729	ENSMUSG00000020224
3.40059898065029	1.5838300789063	2.07116791168635	3.71052561683414	103.444709615002	39.1788829019476	6	HAVANA	gene	4504813.0	4541544.0	.	+	.	protein_coding	Col1a2	2	MGI:88468	OTTMUSG00000021300.7					overlapping_locus							153.38971510502668	ENSMUSG00000029661
32.3267354700586	42.9097338171257	24.5074005670351	24.8601945695846	15.273521338117	13.2399358481462	3	HAVANA	gene	69035287.0	69044755.0	.	-	.	protein_coding	Trim59	2	MGI:1914199	OTTMUSG00000024493.3												153.11752161006717	ENSMUSG00000034317
23.4812871769519	27.1669728736839	28.4228398321642	27.6564586454014	23.8774378927227	22.4703588343408	10	HAVANA	gene	88730857.0	88744094.0	.	+	.	protein_coding	Arl1	1	MGI:99436	OTTMUSG00000035178.2												153.0753552552649	ENSMUSG00000060904
18.6083419374759	15.2184875506612	26.221681686928	25.0854535081353	28.6981389047466	39.210610225403	10	HAVANA	gene	128377114.0	128408704.0	.	+	.	protein_coding	Ankrd52	1	MGI:2444029	OTTMUSG00000035846.2					ncRNA_host							153.04271381335002	ENSMUSG00000014498
66.4182149572253	47.58312834554	6.05088806035555	8.39470411651163	8.82730999323782	15.5136786906292	17	HAVANA	gene	33810518.0	33822918.0	.	+	.	protein_coding	Kank3	1	MGI:1098615	OTTMUSG00000037208.2												152.7879241634995	ENSMUSG00000042099
49.6252110277614	48.5562189015676	21.2361358546718	21.1124864997665	5.51196034222751	6.69818980854478	17	HAVANA	gene	29490752.0	29496112.0	.	+	.	protein_coding	Pim1	2	MGI:97584	OTTMUSG00000046297.5												152.74020243453958	ENSMUSG00000024014
30.7610567454611	47.348237534469	21.0141094112127	23.5300028110453	16.061110819141	13.7924187175588	10	HAVANA	gene	59395754.0	59396384.0	.	+	.	processed_pseudogene	Gm10273	2	MGI:3704362	OTTMUSG00000074693.1												152.5069360388879	ENSMUSG00000069622
32.4539960808763	41.8229696069598	19.9569811280562	17.8630478044337	19.1219290147943	21.2623227748845	10	HAVANA	gene	123105005.0	123196995.0	.	-	.	protein_coding	Usp15	2	MGI:101857	OTTMUSG00000064586.1					overlapping_locus							152.48124641000481	ENSMUSG00000020124
20.8907765194343	24.527740116466	29.6722030897938	23.406101180893	26.4337976010482	27.4575429515486	2	HAVANA	gene	164745982.0	164768607.0	.	+	.	protein_coding	Dnttip1	1	MGI:1923483	OTTMUSG00000001100.3					ncRNA_host							152.3881614591839	ENSMUSG00000017299
12.8782159586669	11.230943865655	27.2304937593078	29.7755211369839	34.5475735923283	36.4396322275038	17	HAVANA	gene	28177128.0	28205886.0	.	+	.	protein_coding	Zfp523	2	MGI:2687278	OTTMUSG00000023383.6												152.1023805404457	ENSMUSG00000024220
17.7471104686715	18.4659994504653	22.8294385166287	23.3465088045842	34.9507805392187	34.4479603750199	3	HAVANA	gene	152346477.0	152393617.0	.	+	.	protein_coding	Usp33	2	MGI:2159711	OTTMUSG00000027542.2												151.7877981545883	ENSMUSG00000025437
5.20654498202917	6.90519728125408	42.3090947543563	39.5087596396671	32.0533787783744	25.5666360363436	6	HAVANA	gene	116624015.0	116628999.0	.	-	.	protein_coding	Zfp422	2	MGI:1914505	OTTMUSG00000021176.2												151.54961147202465	ENSMUSG00000059878
21.1459175548141	14.4390887108538	22.5921197948478	25.9540858191985	31.7111495113727	35.5953846414235	17	HAVANA	gene	27189599.0	27204469.0	.	-	.	protein_coding	Lemd2	2	MGI:2385045	OTTMUSG00000073326.6												151.4377460325104	ENSMUSG00000044857
30.599127913898	51.2861620427791	17.5985851886385	17.6574161001994	18.959594971877	15.3140059338912	10	HAVANA	gene	40223245.0	40247036.0	.	-	.	protein_coding	Rpf2	2	MGI:1914489	OTTMUSG00000043583.4												151.4148921512832	ENSMUSG00000038510
41.4066313788786	43.8941888206391	26.8211406599748	24.2685587647535	6.2782137541382	8.71994405500519	6	HAVANA	gene	126923049.0	126939587.0	.	-	.	protein_coding	Rad51ap1	2	MGI:1098224	OTTMUSG00000024111.4												151.38867743338938	ENSMUSG00000030346
5.20460793368293	6.14672979505488	23.7401281814907	26.5232409478492	45.4400224368072	44.3278566623573	2	HAVANA	gene	157015798.0	157079254.0	.	-	.	protein_coding	Soga1	2	MGI:2444575	OTTMUSG00000016168.1												151.3825859572422	ENSMUSG00000055485
20.866999301659	17.1850211640035	20.6886359790435	21.1208780648488	31.1828763372089	40.2637477991407	2	HAVANA	gene	32287383.0	32307921.0	.	+	.	protein_coding	Golga2	2	MGI:2139395	OTTMUSG00000012959.16												151.3081586459044	ENSMUSG00000002546
29.862104402947	33.9292447816199	23.5045364242851	22.1108167474991	19.5692924620962	22.0719713797025	2	HAVANA	gene	3284211.0	3328877.0	.	+	.	protein_coding	Nmt2	2	MGI:1202298	OTTMUSG00000010789.1												151.0479661981498	ENSMUSG00000026643
26.3962772161546	23.9042946294119	22.3318059135626	23.4577473719263	28.0271256377514	26.9020375588821	2	HAVANA	gene	22940072.0	23040241.0	.	-	.	protein_coding	Abi1	2	MGI:104913	OTTMUSG00000016621.4					overlapping_locus							151.0192883276889	ENSMUSG00000058835
18.066646550109	18.1113454294056	21.4480181128547	24.074813690839	31.0377536152268	38.2287780132117	6	HAVANA	gene	38433949.0	38524825.0	.	+	.	protein_coding	Ubn2	2	MGI:2444236	OTTMUSG00000034252.1					ncRNA_host							150.96735541164682	ENSMUSG00000038538
17.3544407784275	18.3805869098192	25.7225317831891	29.6157728234173	32.2536865323366	27.5598600714043	10	HAVANA	gene	80380354.0	80387659.0	.	-	.	protein_coding	Mex3d	2	MGI:2681847	OTTMUSG00000019122.2												150.886878898594	ENSMUSG00000048696
51.8541644866673	28.9904533404747	15.5365166524946	15.9367964347956	18.8592261118306	19.5827224536418	10	HAVANA	gene	75923221.0	75936496.0	.	-	.	protein_coding	Mmp11	2	MGI:97008	OTTMUSG00000031859.3												150.75987947990458	ENSMUSG00000000901
28.8384623676496	49.0689456381199	25.7548743599356	22.5836435440734	12.2456296735963	12.1620895604749	10	HAVANA	gene	40287457.0	40302188.0	.	-	.	protein_coding	Amd1	2	MGI:88004	OTTMUSG00000063451.2												150.6536451438497	ENSMUSG00000075232
16.969724032267	7.01170895515416	23.3370745932888	22.9866759787967	42.5494663134423	37.7666600428035	10	HAVANA	gene	127095649.0	127121131.0	.	-	.	protein_coding	Os9	2	MGI:1924301	OTTMUSG00000064602.1												150.62130991575245	ENSMUSG00000040462
30.0796842777255	47.0074447628908	18.8285029751197	19.3810618936471	18.1705008235607	17.0885298157497	2	HAVANA	gene	26888627.0	26902879.0	.	-	.	protein_coding	Surf6	2	MGI:98447	OTTMUSG00000011581.2												150.55572454869352	ENSMUSG00000036160
23.7312163103699	22.1785628461749	26.7132146160503	28.4156833604001	23.8506744475654	25.5508134225396	12	HAVANA	gene	21316388.0	21323819.0	.	+	.	protein_coding	Iah1	2	MGI:1914982	OTTMUSG00000066436.1												150.4401650031002	ENSMUSG00000062054
28.0624925331806	38.0042339672672	24.3887008029336	25.6236469838749	15.9806102746822	18.3486108500636	2	HAVANA	gene	172370680.0	172382448.0	.	+	.	protein_coding	Cstf1	2	MGI:1914587	OTTMUSG00000016157.5												150.4082954120021	ENSMUSG00000027498
19.114272943188	23.414172384973	25.5278548422017	23.5295636671333	27.9780330105785	30.6947135191745	12	HAVANA	gene	55230167.0	55263836.0	.	+	.	protein_coding	Srp54c	2	MGI:3714359	OTTMUSG00000065743.1												150.258610367249	ENSMUSG00000079108
22.9533888672327	22.1817101249458	27.2313931318664	24.2762777094763	27.0613224348685	26.4700748766022	10	HAVANA	gene	80665326.0	80678112.0	.	-	.	protein_coding	Mknk2	2	MGI:894279	OTTMUSG00000054816.2												150.1741671449919	ENSMUSG00000020190
52.0112940195134	37.9215255572446	16.0915947220507	14.715968429974	15.3716211339757	13.9984879384318	2	HAVANA	gene	30090943.0	30093648.0	.	-	.	protein_coding	Zdhhc12	2	MGI:1913470	OTTMUSG00000016743.1												150.1104918011902	ENSMUSG00000015335
12.1244794588717	15.997851030074	22.0442870977428	21.9236759127021	39.7373697203194	37.8537367930492	2	HAVANA	gene	167932056.0	167979385.0	.	+	.	protein_coding	Ptpn1	2	MGI:97805	OTTMUSG00000015956.2												149.6814000127592	ENSMUSG00000027540
2.57263513149441	0.144788427588912	17.0064558834343	31.7305636759954	44.7610257119658	53.252280759951	10	HAVANA	gene	127525472.0	127534559.0	.	-	.	protein_coding	Nxph4	2	MGI:1336197	OTTMUSG00000035297.1												149.4677495904298	ENSMUSG00000040258
27.7061715361564	31.3322108194442	22.6062546510771	20.7562281124484	23.2598729642491	23.7972337458182	2	HAVANA	gene	127587221.0	127606829.0	.	+	.	protein_coding	Mrps5	2	MGI:1924971	OTTMUSG00000016028.4												149.45797182919338	ENSMUSG00000027374
31.1758795223547	37.2744378054383	22.3936967893746	18.5094292282305	18.8221049541948	21.269047664843	17	HAVANA	gene	46666323.0	46674352.0	.	-	.	protein_coding	Rrp36	2	MGI:2385053	OTTMUSG00000072192.1												149.4445959644359	ENSMUSG00000023971
23.6977050720945	25.860634227608	22.7669834082538	20.5407896942934	29.9972130245424	26.5281428763477	17	HAVANA	gene	53479233.0	53507680.0	.	+	.	protein_coding	Rab5a	2	MGI:105926	OTTMUSG00000072248.1												149.39146830313982	ENSMUSG00000017831
22.0163074520479	22.8823083529205	26.722913670589	26.5740766712046	30.1517962573338	20.8607995966136	17	HAVANA	gene	27901121.0	27909844.0	.	-	.	protein_coding	Taf11	2	MGI:1916026	OTTMUSG00000024178.4												149.2082020007094	ENSMUSG00000024218
26.6566581001584	27.2271174514972	26.4015680024525	24.1318435105517	25.0724709238411	19.5510022059318	6	HAVANA	gene	146577202.0	146599198.0	.	+	.	protein_coding	Fgfr1op2	2	MGI:1914779	OTTMUSG00000025705.3												149.04066019443272	ENSMUSG00000040242
35.012318367724	45.613176088998	22.3698502416661	21.2693617788164	12.9859185813098	11.5313069757679	17	HAVANA	gene	78491581.0	78493025.0	.	+	.	processed_pseudogene	Hdac1-ps	2	MGI:3704479	OTTMUSG00000072591.1												148.78193203428222	ENSMUSG00000061062
18.1124077309949	27.6417149423595	24.8121144653106	23.3723500173952	27.8740027300582	26.8863316675012	2	HAVANA	gene	24974116.0	24975098.0	.	-	.	protein_coding	Mrpl41	2	MGI:1333816	OTTMUSG00000011562.3												148.6989215536196	ENSMUSG00000036850
11.488134283391	6.56397409033289	26.6722566184861	29.1211167448039	38.4465001938151	36.3344739056876	17	HAVANA	gene	24351949.0	24410201.0	.	+	.	protein_coding	Abca3	2	MGI:1351617	OTTMUSG00000031259.3												148.62645583651658	ENSMUSG00000024130
6.26003752834272	6.81213554479654	18.596506821194	22.1071619533189	52.5705333300102	42.2074142718843	10	HAVANA	gene	76207221.0	76237865.0	.	-	.	protein_coding	Prmt2	2	MGI:1316652	OTTMUSG00000020177.5					ncRNA_host							148.55378944954668	ENSMUSG00000020230
16.3639133364043	31.6624137831585	24.6477991635682	21.5680608408056	29.7582362858696	24.194835511678	10	HAVANA	gene	40247702.0	40258108.0	.	-	.	protein_coding	Gtf3c6	2	MGI:1914621	OTTMUSG00000063448.1												148.1952589214842	ENSMUSG00000019837
22.3087144179091	17.3694680965557	27.2602387062506	24.6116483298949	32.1948412313495	24.4368288655589	12	HAVANA	gene	84773250.0	84775088.0	.	+	.	protein_coding	Isca2	2	MGI:1921566	OTTMUSG00000067186.2												148.1817396475187	ENSMUSG00000021241
27.5091705892054	39.1764031393793	22.1773157156339	20.4897130132173	16.9266828669892	21.7588253350264	2	HAVANA	gene	31974435.0	32053975.0	.	+	.	protein_coding	Nup214	2	MGI:1095411	OTTMUSG00000012954.3					overlapping_locus							148.0381106594515	ENSMUSG00000001855
32.5012709623709	31.458491089155	19.5329190782826	21.2935920959179	19.1695674412481	23.9408906273736	2	HAVANA	gene	29935425.0	29960371.0	.	+	.	protein_coding	Gle1	2	MGI:1921662	OTTMUSG00000016705.2												147.8967312943481	ENSMUSG00000019715
19.9229328724793	15.8401114074016	20.8256730894531	24.5708377235841	36.8811044883414	29.7302429147263	2	HAVANA	gene	26628456.0	26636497.0	.	+	.	protein_coding	Dipk1b	2	MGI:1927576	OTTMUSG00000011585.1					overlapping_locus							147.7709024959858	ENSMUSG00000036186
15.1665544461904	10.6502198519498	22.1429515153462	25.381390027497	33.435339316411	40.8799501830967	3	HAVANA	gene	83897654.0	84040175.0	.	-	.	protein_coding	Tmem131l	2	MGI:2443399	OTTMUSG00000051568.3					overlapping_locus							147.65640534049112	ENSMUSG00000033767
31.1238338693052	41.8763284078154	20.9141153008438	25.2171896929587	18.0075596786698	10.4165590991719	17	HAVANA	gene	24470391.0	24473110.0	.	+	.	protein_coding	Pgp	2	MGI:1914328	OTTMUSG00000072965.2												147.5555860487648	ENSMUSG00000043445
19.0844950805584	24.135875383868	23.6111540542218	25.8274504452915	32.1227653780052	22.7729227329436	2	HAVANA	gene	152393610.0	152398063.0	.	-	.	protein_coding	Sox12	2	MGI:98360	OTTMUSG00000015843.2												147.55466307488848	ENSMUSG00000051817
20.3122051095507	26.481750645172	19.9991563584728	18.4490990013152	32.6413944035155	29.6193275580209	2	HAVANA	gene	32570857.0	32573579.0	.	+	.	protein_coding	Dpm2	2	MGI:1330238	OTTMUSG00000011991.2												147.5029330760471	ENSMUSG00000026810
31.6641568605231	32.3387859286452	24.2701038143048	23.336891777237	16.8426021166433	18.9913500157056	3	HAVANA	gene	95434387.0	95497240.0	.	+	.	protein_coding	Arnt	1	MGI:88071	OTTMUSG00000016472.3												147.443890513059	ENSMUSG00000015522
16.0464486975999	19.5333374681733	31.4369751655382	26.251752478728	27.9013189137527	26.2518545370813	2	HAVANA	gene	119547696.0	119587027.0	.	+	.	protein_coding	Chp1	1	MGI:1927185	OTTMUSG00000015945.3												147.4216872608734	ENSMUSG00000014077
0.547516966504536	0.862160283478515	48.8847280417426	47.4438517536818	32.5543241827816	17.0790917920628	6	HAVANA	gene	52189670.0	52191753.0	.	-	.	protein_coding	Hoxa4	2	MGI:96176	OTTMUSG00000018878.3					overlapping_locus							147.37167302025182	ENSMUSG00000000942
26.885925361537	18.1922579058963	0.593990437234541	0.673530882679052	20.1888912346449	80.7023915653625	3	HAVANA	gene	90612881.0	90624181.0	.	+	.	protein_coding	S100a6	2	MGI:1339467	OTTMUSG00000052755.1												147.2369873873543	ENSMUSG00000001025
23.7163035073376	28.5904361686915	24.7468734377051	22.5994849547778	20.9884601945398	26.2442905212844	17	HAVANA	gene	3114971.0	3198859.0	.	+	.	protein_coding	Scaf8	2	MGI:1925212	OTTMUSG00000071872.1												146.88584878433622	ENSMUSG00000046201
15.882633581288	15.300031579602	28.2132717674132	30.1487782622739	32.3027261127777	24.9112114195079	3	HAVANA	gene	138925901.0	139075201.0	.	-	.	protein_coding	Rap1gds1	2	MGI:2385189	OTTMUSG00000052979.1												146.7586527228627	ENSMUSG00000028149
15.3657498840926	18.556867140494	31.8274752643149	36.1173085297616	28.4079876709667	16.3716662303936	17	HAVANA	gene	32120819.0	32166852.0	.	-	.	protein_coding	Notch3	2	MGI:99460	OTTMUSG00000030086.2												146.6470547200234	ENSMUSG00000038146
24.0333957465791	33.4029444913645	25.6283813299924	23.8054935090337	17.939337524206	21.7515382622975	12	HAVANA	gene	101039408.0	101083702.0	.	-	.	protein_coding	Ppp4r3a	2	MGI:1915984	OTTMUSG00000066123.1												146.5610908634732	ENSMUSG00000041846
40.733791297959	41.1735064368464	21.9656771453179	17.2031870876974	9.41923411144292	15.965662270976	2	HAVANA	gene	75675512.0	75704641.0	.	-	.	protein_coding	Nfe2l2	2	MGI:108420	OTTMUSG00000013248.1					ncRNA_host							146.46105835023963	ENSMUSG00000015839
27.4264760562766	25.2617682753583	19.1558935343177	19.715073402036	23.2024792637978	31.590986286389	6	HAVANA	gene	120931706.0	121130999.0	.	-	.	protein_coding	Mical3	2	MGI:2442733	OTTMUSG00000023537.10												146.3526768181754	ENSMUSG00000051586
21.1297307521128	24.446550796665	27.5548361662989	25.5628652867592	22.4497714635789	25.0632412120345	12	HAVANA	gene	104687741.0	104751952.0	.	-	.	protein_coding	Dicer1	2	MGI:2177178	OTTMUSG00000066212.1												146.2069956774493	ENSMUSG00000041415
15.6248978954054	17.6283802751532	26.8059013944797	28.2836879280163	29.1983652767439	28.5592156480967	12	HAVANA	gene	86082540.0	86162459.0	.	+	.	protein_coding	Ift43	2	MGI:1923661	OTTMUSG00000067425.2												146.1004484178952	ENSMUSG00000007867
22.8978500142742	17.3042877080228	30.8741458915419	28.9550580232202	23.3551698391975	22.5504021788268	17	HAVANA	gene	87254442.0	87265935.0	.	-	.	protein_coding	Mcfd2	2	MGI:2183439	OTTMUSG00000033021.3												145.9369136550834	ENSMUSG00000024150
20.0395538233342	31.7241183605043	25.0145524295985	20.6982168646768	23.9546093207479	24.3812154356463	3	HAVANA	gene	51404676.0	51408988.0	.	-	.	protein_coding	Ndufc1	2	MGI:1913627	OTTMUSG00000022022.5												145.812266234508	ENSMUSG00000037152
31.1022723678678	42.8426320360253	19.6576108750123	17.0719920162615	16.6108947916049	18.3345593725384	12	HAVANA	gene	17348457.0	17430095.0	.	+	.	protein_coding	Nol10	2	MGI:2684913	OTTMUSG00000066812.1					ncRNA_host							145.6199614593102	ENSMUSG00000061458
12.2063668253867	40.8662468290962	42.1024550775926	22.0316428953771	13.0122763336093	15.3653364875944	2	HAVANA	gene	156071841.0	156111965.0	.	-	.	protein_coding	Cpne1	2	MGI:2386621	OTTMUSG00000019746.23					overlapping_locus							145.5843244486563	ENSMUSG00000074643
