	TT_S0	starting_nt	Chromosome	Start	End	genes	transcripts	exons	CDSs	labels
40611	3.0	7061016	18	7061016	7061116	0	0	0	0	1
40612	1.0	7061116	18	7061116	7061216	0	0	0	0	1
40613	5.0	7061216	18	7061216	7061316	0	0	0	0	1
40614	21.0	7061316	18	7061316	7061416	0	0	0	0	0
40615	20.0	7061416	18	7061416	7061516	0	0	0	0	0
40616	31.0	7061516	18	7061516	7061616	0	0	0	0	0
40617	27.0	7061616	18	7061616	7061716	0	0	0	0	0
40618	25.0	7061716	18	7061716	7061816	0	0	0	0	0
40619	15.0	7061816	18	7061816	7061916	0	0	0	0	1
40620	5.0	7061916	18	7061916	7062016	0	0	0	0	1
40621	11.0	7062016	18	7062016	7062116	0	0	0	0	1
40622	2.0	7062116	18	7062116	7062216	0	0	0	0	1
40623	37.0	7062216	18	7062216	7062316	0	0	0	0	0
40624	30.0	7062316	18	7062316	7062416	0	0	0	0	0
40625	14.0	7062416	18	7062416	7062516	0	0	0	0	1
40626	3.0	7062516	18	7062516	7062616	0	0	0	0	1
40627	2.0	7062616	18	7062616	7062716	0	0	0	0	1
40628	6.0	7062716	18	7062716	7062816	0	0	0	0	1
40629	23.0	7062816	18	7062816	7062916	0	0	0	0	0
40630	20.0	7062916	18	7062916	7063016	0	0	0	0	0
40631	26.0	7063016	18	7063016	7063116	0	0	0	0	0
40632	13.0	7063116	18	7063116	7063216	0	0	0	0	1
40633	18.0	7063216	18	7063216	7063316	0	0	0	0	1
40634	13.0	7063316	18	7063316	7063416	0	0	0	0	1
40635	13.0	7063416	18	7063416	7063516	0	0	0	0	1
40636	17.0	7063516	18	7063516	7063616	0	0	0	0	1
40637	13.0	7063616	18	7063616	7063716	0	0	0	0	1
40638	30.0	7063716	18	7063716	7063816	0	0	0	0	0
40639	21.0	7063816	18	7063816	7063916	0	0	0	0	0
40640	6.0	7063916	18	7063916	7064016	0	0	0	0	1
40641	6.0	7064016	18	7064016	7064116	0	0	0	0	1
40642	13.0	7064116	18	7064116	7064216	0	0	0	0	1
40643	0.0	7064216	18	7064216	7064316	0	0	0	0	1
40644	16.0	7064316	18	7064316	7064416	0	0	0	0	1
40645	1.0	7064416	18	7064416	7064516	0	0	0	0	1
40646	5.0	7064516	18	7064516	7064616	0	0	0	0	1
40647	16.0	7064616	18	7064616	7064716	0	0	0	0	1
40648	88.0	7064716	18	7064716	7064816	0	0	0	0	0
40649	24.0	7064816	18	7064816	7064916	0	0	0	0	0
40650	22.0	7064916	18	7064916	7065016	0	0	0	0	0
40651	15.0	7065016	18	7065016	7065116	0	0	0	0	1
40652	3.0	7065116	18	7065116	7065216	0	0	0	0	1
40653	6.0	7065216	18	7065216	7065316	0	0	0	0	1
40654	21.0	7065316	18	7065316	7065416	0	0	0	0	0
40655	17.0	7065416	18	7065416	7065516	0	0	0	0	1
40656	6.0	7065516	18	7065516	7065616	0	0	0	0	1
40657	4.0	7065616	18	7065616	7065716	0	0	0	0	1
40658	22.0	7065716	18	7065716	7065816	0	0	0	0	0
40659	21.0	7065816	18	7065816	7065916	0	0	0	0	0
40660	6.0	7065916	18	7065916	7066016	0	0	0	0	1
40661	6.0	7066016	18	7066016	7066116	0	0	0	0	1
40662	27.0	7066116	18	7066116	7066216	0	0	0	0	0
40663	38.0	7066216	18	7066216	7066316	0	0	0	0	0
40664	29.0	7066316	18	7066316	7066416	0	0	0	0	0
40665	59.0	7066416	18	7066416	7066516	0	0	0	0	0
40666	6.0	7066516	18	7066516	7066616	0	0	0	0	1
40667	58.0	7066616	18	7066616	7066716	0	0	0	0	0
40668	13.0	7066716	18	7066716	7066816	0	0	0	0	1
40669	5.0	7066816	18	7066816	7066916	0	0	0	0	1
40670	5.0	7066916	18	7066916	7067016	0	0	0	0	1
40671	35.0	7067016	18	7067016	7067116	0	0	0	0	0
40672	19.0	7067116	18	7067116	7067216	0	0	0	0	0
40673	8.0	7067216	18	7067216	7067316	0	0	0	0	1
40674	23.0	7067316	18	7067316	7067416	0	0	0	0	0
40675	26.0	7067416	18	7067416	7067516	0	0	0	0	0
40676	34.0	7067516	18	7067516	7067616	0	0	0	0	0
40677	15.0	7067616	18	7067616	7067716	0	0	0	0	1
40678	16.0	7067716	18	7067716	7067816	0	0	0	0	1
40679	18.0	7067816	18	7067816	7067916	0	0	0	0	1
40680	11.0	7067916	18	7067916	7068016	0	0	0	0	1
40681	33.0	7068016	18	7068016	7068116	0	0	0	0	0
40682	16.0	7068116	18	7068116	7068216	0	0	0	0	1
40683	51.0	7068216	18	7068216	7068316	0	0	0	0	0
40684	49.0	7068316	18	7068316	7068416	0	0	0	0	0
40685	4.0	7068416	18	7068416	7068516	0	0	0	0	1
40686	25.0	7068516	18	7068516	7068616	0	0	0	0	0
40687	12.0	7068616	18	7068616	7068716	0	0	0	0	1
40688	0.0	7068716	18	7068716	7068816	0	0	0	0	1
40689	11.0	7068816	18	7068816	7068916	0	0	0	0	1
40690	3.0	7068916	18	7068916	7069016	0	0	0	0	1
40691	5.0	7069016	18	7069016	7069116	0	0	0	0	1
40692	26.0	7069116	18	7069116	7069216	0	0	0	0	0
40693	51.0	7069216	18	7069216	7069316	0	0	0	0	0
40694	26.0	7069316	18	7069316	7069416	0	0	0	0	0
40695	17.0	7069416	18	7069416	7069516	0	0	0	0	1
40696	17.0	7069516	18	7069516	7069616	0	0	0	0	1
40697	43.0	7069616	18	7069616	7069716	0	0	0	0	0
40698	12.0	7069716	18	7069716	7069816	0	0	0	0	1
40699	19.0	7069816	18	7069816	7069916	0	0	0	0	0
40700	49.0	7069916	18	7069916	7070016	0	0	0	0	0
40701	8.0	7070016	18	7070016	7070116	0	0	0	0	1
40702	22.0	7070116	18	7070116	7070216	0	0	0	0	0
40703	10.0	7070216	18	7070216	7070316	0	0	0	0	1
40704	29.0	7070316	18	7070316	7070416	0	0	0	0	0
40705	20.0	7070416	18	7070416	7070516	0	0	0	0	0
40706	15.0	7070516	18	7070516	7070616	0	0	0	0	1
40707	43.0	7070616	18	7070616	7070716	0	0	0	0	0
40708	10.0	7070716	18	7070716	7070816	0	0	0	0	1
40709	8.0	7070816	18	7070816	7070916	0	0	0	0	1
40710	5.0	7070916	18	7070916	7071016	0	0	0	0	1
40711	32.0	7071016	18	7071016	7071116	0	0	0	0	0
40712	29.0	7071116	18	7071116	7071216	0	0	0	0	0
40713	5.0	7071216	18	7071216	7071316	0	0	0	0	1
40714	6.0	7071316	18	7071316	7071416	0	0	0	0	1
40715	19.0	7071416	18	7071416	7071516	0	0	0	0	0
40716	23.0	7071516	18	7071516	7071616	0	0	0	0	0
40717	23.0	7071616	18	7071616	7071716	0	0	0	0	0
40718	7.0	7071716	18	7071716	7071816	0	0	0	0	1
40719	18.0	7071816	18	7071816	7071916	0	0	0	0	1
40720	20.0	7071916	18	7071916	7072016	0	0	0	0	0
40721	19.0	7072016	18	7072016	7072116	0	0	0	0	0
40722	13.0	7072116	18	7072116	7072216	0	0	0	0	1
40723	39.0	7072216	18	7072216	7072316	0	0	0	0	0
40724	18.0	7072316	18	7072316	7072416	0	0	0	0	1
40725	7.0	7072416	18	7072416	7072516	0	0	0	0	1
40726	9.0	7072516	18	7072516	7072616	0	0	0	0	1
40727	10.0	7072616	18	7072616	7072716	0	0	0	0	1
40728	13.0	7072716	18	7072716	7072816	0	0	0	0	1
40729	10.0	7072816	18	7072816	7072916	0	0	0	0	1
40730	7.0	7072916	18	7072916	7073016	0	0	0	0	1
40731	6.0	7073016	18	7073016	7073116	0	0	0	0	1
40732	7.0	7073116	18	7073116	7073216	0	0	0	0	1
40733	10.0	7073216	18	7073216	7073316	0	0	0	0	1
40734	9.0	7073316	18	7073316	7073416	0	0	0	0	1
40735	6.0	7073416	18	7073416	7073516	0	0	0	0	1
40736	7.0	7073516	18	7073516	7073616	0	0	0	0	1
40737	19.0	7073616	18	7073616	7073716	0	0	0	0	0
40738	12.0	7073716	18	7073716	7073816	0	0	0	0	1
40739	26.0	7073816	18	7073816	7073916	0	0	0	0	0
40740	26.0	7073916	18	7073916	7074016	0	0	0	0	0
40741	6.0	7074016	18	7074016	7074116	0	0	0	0	1
40742	20.0	7074116	18	7074116	7074216	0	0	0	0	0
40743	15.0	7074216	18	7074216	7074316	0	0	0	0	1
40744	13.0	7074316	18	7074316	7074416	0	0	0	0	1
40745	25.0	7074416	18	7074416	7074516	0	0	0	0	0
40746	15.0	7074516	18	7074516	7074616	0	0	0	0	1
40747	27.0	7074616	18	7074616	7074716	0	0	0	0	0
40748	8.0	7074716	18	7074716	7074816	0	0	0	0	1
40749	10.0	7074816	18	7074816	7074916	0	0	0	0	1
40750	11.0	7074916	18	7074916	7075016	0	0	0	0	1
40751	4.0	7075016	18	7075016	7075116	0	0	0	0	1
40752	19.0	7075116	18	7075116	7075216	0	0	0	0	0
40753	9.0	7075216	18	7075216	7075316	0	0	0	0	1
40754	4.0	7075316	18	7075316	7075416	0	0	0	0	1
40755	16.0	7075416	18	7075416	7075516	0	0	0	0	1
40756	66.0	7075516	18	7075516	7075616	0	0	0	0	0
40757	10.0	7075616	18	7075616	7075716	0	0	0	0	1
40758	36.0	7075716	18	7075716	7075816	0	0	0	0	0
40759	8.0	7075816	18	7075816	7075916	0	0	0	0	1
40760	16.0	7075916	18	7075916	7076016	0	0	0	0	1
40761	3.0	7076016	18	7076016	7076116	0	0	0	0	1
40762	14.0	7076116	18	7076116	7076216	0	0	0	0	1
40763	6.0	7076216	18	7076216	7076316	0	0	0	0	1
40764	1.0	7076316	18	7076316	7076416	0	0	0	0	1
40765	15.0	7076416	18	7076416	7076516	0	0	0	0	1
40766	8.0	7076516	18	7076516	7076616	0	0	0	0	1
40767	39.0	7076616	18	7076616	7076716	0	0	0	0	0
40768	10.0	7076716	18	7076716	7076816	0	0	0	0	1
40769	12.0	7076816	18	7076816	7076916	0	0	0	0	1
40770	15.0	7076916	18	7076916	7077016	0	0	0	0	1
40771	5.0	7077016	18	7077016	7077116	0	0	0	0	1
40772	9.0	7077116	18	7077116	7077216	0	0	0	0	1
40773	10.0	7077216	18	7077216	7077316	0	0	0	0	1
40774	21.0	7077316	18	7077316	7077416	0	0	0	0	0
40775	2.0	7077416	18	7077416	7077516	0	0	0	0	1
40776	23.0	7077516	18	7077516	7077616	0	0	0	0	0
40777	10.0	7077616	18	7077616	7077716	0	0	0	0	1
40778	9.0	7077716	18	7077716	7077816	0	0	0	0	1
40779	21.0	7077816	18	7077816	7077916	0	0	0	0	0
40780	16.0	7077916	18	7077916	7078016	0	0	0	0	1
40781	25.0	7078016	18	7078016	7078116	0	0	0	0	0
40782	5.0	7078116	18	7078116	7078216	0	0	0	0	1
40783	12.0	7078216	18	7078216	7078316	0	0	0	0	1
40784	13.0	7078316	18	7078316	7078416	0	0	0	0	1
40785	9.0	7078416	18	7078416	7078516	0	0	0	0	1
40786	14.0	7078516	18	7078516	7078616	0	0	0	0	1
40787	19.0	7078616	18	7078616	7078716	0	0	0	0	0
40788	15.0	7078716	18	7078716	7078816	0	0	0	0	1
40789	15.0	7078816	18	7078816	7078916	0	0	0	0	1
40790	15.0	7078916	18	7078916	7079016	0	0	0	0	1
40791	9.0	7079016	18	7079016	7079116	0	0	0	0	1
40792	14.0	7079116	18	7079116	7079216	0	0	0	0	1
40793	30.0	7079216	18	7079216	7079316	0	0	0	0	0
40794	19.0	7079316	18	7079316	7079416	0	0	0	0	0
40795	20.0	7079416	18	7079416	7079516	0	0	0	0	0
40796	22.0	7079516	18	7079516	7079616	0	0	0	0	0
40797	10.0	7079616	18	7079616	7079716	0	0	0	0	1
40798	45.0	7079716	18	7079716	7079816	0	0	0	0	0
40799	15.0	7079816	18	7079816	7079916	0	0	0	0	1
40800	43.0	7079916	18	7079916	7080016	0	0	0	0	0
40801	32.0	7080016	18	7080016	7080116	0	0	0	0	0
40802	31.0	7080116	18	7080116	7080216	0	0	0	0	0
40803	38.0	7080216	18	7080216	7080316	0	0	0	0	0
40804	3.0	7080316	18	7080316	7080416	0	0	0	0	1
40805	27.0	7080416	18	7080416	7080516	0	0	0	0	0
40806	14.0	7080516	18	7080516	7080616	0	0	0	0	1
40807	12.0	7080616	18	7080616	7080716	0	0	0	0	1
40808	8.0	7080716	18	7080716	7080816	0	0	0	0	1
40809	18.0	7080816	18	7080816	7080916	0	0	0	0	1
40810	3.0	7080916	18	7080916	7081016	0	0	0	0	1
40811	27.0	7081016	18	7081016	7081116	0	0	0	0	0
40812	4.0	7081116	18	7081116	7081216	0	0	0	0	1
40813	17.0	7081216	18	7081216	7081316	0	0	0	0	1
40814	16.0	7081316	18	7081316	7081416	0	0	0	0	1
40815	7.0	7081416	18	7081416	7081516	0	0	0	0	1
40816	8.0	7081516	18	7081516	7081616	0	0	0	0	1
40817	6.0	7081616	18	7081616	7081716	0	0	0	0	1
40818	17.0	7081716	18	7081716	7081816	0	0	0	0	1
40819	13.0	7081816	18	7081816	7081916	0	0	0	0	1
40820	10.0	7081916	18	7081916	7082016	0	0	0	0	1
40821	14.0	7082016	18	7082016	7082116	0	0	0	0	1
40822	1.0	7082116	18	7082116	7082216	0	0	0	0	1
40823	20.0	7082216	18	7082216	7082316	0	0	0	0	0
40824	10.0	7082316	18	7082316	7082416	0	0	0	0	1
40825	16.0	7082416	18	7082416	7082516	0	0	0	0	1
40826	13.0	7082516	18	7082516	7082616	0	0	0	0	1
40827	5.0	7082616	18	7082616	7082716	0	0	0	0	1
40828	1.0	7082716	18	7082716	7082816	0	0	0	0	1
40829	11.0	7082816	18	7082816	7082916	0	0	0	0	1
40830	13.0	7082916	18	7082916	7083016	0	0	0	0	1
40831	20.0	7083016	18	7083016	7083116	0	0	0	0	0
40832	26.0	7083116	18	7083116	7083216	0	0	0	0	0
40833	29.0	7083216	18	7083216	7083316	0	0	0	0	0
40834	27.0	7083316	18	7083316	7083416	0	0	0	0	0
40835	10.0	7083416	18	7083416	7083516	0	0	0	0	1
40836	5.0	7083516	18	7083516	7083616	0	0	0	0	1
40837	44.0	7083616	18	7083616	7083716	0	0	0	0	0
40838	8.0	7083716	18	7083716	7083816	0	0	0	0	1
40839	7.0	7083816	18	7083816	7083916	0	0	0	0	1
40840	3.0	7083916	18	7083916	7084016	0	0	0	0	1
40841	3.0	7084016	18	7084016	7084116	0	0	0	0	1
40842	13.0	7084116	18	7084116	7084216	0	0	0	0	1
40843	19.0	7084216	18	7084216	7084316	0	0	0	0	0
40844	6.0	7084316	18	7084316	7084416	0	0	0	0	1
40845	42.0	7084416	18	7084416	7084516	0	0	0	0	0
40846	33.0	7084516	18	7084516	7084616	0	0	0	0	0
40847	5.0	7084616	18	7084616	7084716	0	0	0	0	1
40848	2.0	7084716	18	7084716	7084816	0	0	0	0	1
40849	20.0	7084816	18	7084816	7084916	0	0	0	0	0
40850	4.0	7084916	18	7084916	7085016	0	0	0	0	1
40851	43.0	7085016	18	7085016	7085116	0	0	0	0	0
40852	31.0	7085116	18	7085116	7085216	0	0	0	0	0
40853	11.0	7085216	18	7085216	7085316	0	0	0	0	1
40854	19.0	7085316	18	7085316	7085416	0	0	0	0	0
40855	8.0	7085416	18	7085416	7085516	0	0	0	0	1
40856	27.0	7085516	18	7085516	7085616	0	0	0	0	0
40857	7.0	7085616	18	7085616	7085716	0	0	0	0	1
40858	22.0	7085716	18	7085716	7085816	0	0	0	0	0
40859	22.0	7085816	18	7085816	7085916	0	0	0	0	0
40860	10.0	7085916	18	7085916	7086016	0	0	0	0	1
40861	11.0	7086016	18	7086016	7086116	0	0	0	0	1
40862	8.0	7086116	18	7086116	7086216	0	0	0	0	1
40863	31.0	7086216	18	7086216	7086316	0	0	0	0	0
40864	7.0	7086316	18	7086316	7086416	0	0	0	0	1
40865	20.0	7086416	18	7086416	7086516	0	0	0	0	0
40866	1.0	7086516	18	7086516	7086616	0	0	0	0	1
40867	2.0	7086616	18	7086616	7086716	0	0	0	0	1
40868	5.0	7086716	18	7086716	7086816	0	0	0	0	1
40869	19.0	7086816	18	7086816	7086916	0	0	0	0	0
40870	9.0	7086916	18	7086916	7087016	0	0	0	0	1
40871	21.0	7087016	18	7087016	7087116	0	0	0	0	0
40872	8.0	7087116	18	7087116	7087216	0	0	0	0	1
40873	21.0	7087216	18	7087216	7087316	0	0	0	0	0
40874	10.0	7087316	18	7087316	7087416	0	0	0	0	1
40875	6.0	7087416	18	7087416	7087516	0	0	0	0	1
40876	9.0	7087516	18	7087516	7087616	0	0	0	0	1
40877	5.0	7087616	18	7087616	7087716	0	0	0	0	1
40878	54.0	7087716	18	7087716	7087816	0	0	0	0	0
40879	9.0	7087816	18	7087816	7087916	0	0	0	0	1
40880	24.0	7087916	18	7087916	7088016	0	0	0	0	0
40881	22.0	7088016	18	7088016	7088116	0	0	0	0	0
40882	28.0	7088116	18	7088116	7088216	0	0	0	0	0
40883	18.0	7088216	18	7088216	7088316	0	0	0	0	1
40884	13.0	7088316	18	7088316	7088416	0	0	0	0	1
40885	30.0	7088416	18	7088416	7088516	0	0	0	0	0
40886	24.0	7088516	18	7088516	7088616	0	0	0	0	0
40887	53.0	7088616	18	7088616	7088716	0	0	0	0	0
40888	69.0	7088716	18	7088716	7088816	0	0	0	0	0
40889	28.0	7088816	18	7088816	7088916	0	0	0	0	0
40890	16.0	7088916	18	7088916	7089016	0	0	0	0	1
40891	18.0	7089016	18	7089016	7089116	0	0	0	0	1
40892	12.0	7089116	18	7089116	7089216	0	0	0	0	1
40893	25.0	7089216	18	7089216	7089316	0	0	0	0	0
40894	55.0	7089316	18	7089316	7089416	0	0	0	0	0
40895	12.0	7089416	18	7089416	7089516	0	0	0	0	1
40896	10.0	7089516	18	7089516	7089616	0	0	0	0	1
40897	0.0	7089616	18	7089616	7089716	0	0	0	0	1
40898	5.0	7089716	18	7089716	7089816	0	0	0	0	1
40899	33.0	7089816	18	7089816	7089916	0	0	0	0	0
40900	21.0	7089916	18	7089916	7090016	0	0	0	0	0
40901	14.0	7090016	18	7090016	7090116	0	0	0	0	1
40902	37.0	7090116	18	7090116	7090216	0	0	0	0	0
40903	9.0	7090216	18	7090216	7090316	0	0	0	0	1
40904	27.0	7090316	18	7090316	7090416	0	0	0	0	0
40905	21.0	7090416	18	7090416	7090516	0	0	0	0	0
40906	21.0	7090516	18	7090516	7090616	0	0	0	0	0
40907	7.0	7090616	18	7090616	7090716	0	0	0	0	1
40908	9.0	7090716	18	7090716	7090816	0	0	0	0	1
40909	26.0	7090816	18	7090816	7090916	0	0	0	0	0
40910	57.0	7090916	18	7090916	7091016	0	0	0	0	0
40911	16.0	7091016	18	7091016	7091116	0	0	0	0	1
40912	15.0	7091116	18	7091116	7091216	0	0	0	0	1
40913	6.0	7091216	18	7091216	7091316	0	0	0	0	1
40914	3.0	7091316	18	7091316	7091416	0	0	0	0	1
40915	29.0	7091416	18	7091416	7091516	0	0	0	0	0
40916	13.0	7091516	18	7091516	7091616	0	0	0	0	1
40917	20.0	7091616	18	7091616	7091716	0	0	0	0	0
40918	31.0	7091716	18	7091716	7091816	0	0	0	0	0
40919	21.0	7091816	18	7091816	7091916	0	0	0	0	0
40920	6.0	7091916	18	7091916	7092016	0	0	0	0	1
40921	6.0	7092016	18	7092016	7092116	0	0	0	0	1
40922	14.0	7092116	18	7092116	7092216	0	0	0	0	1
40923	31.0	7092216	18	7092216	7092316	0	0	0	0	0
40924	8.0	7092316	18	7092316	7092416	0	0	0	0	1
40925	16.0	7092416	18	7092416	7092516	0	0	0	0	1
40926	17.0	7092516	18	7092516	7092616	0	0	0	0	1
40927	24.0	7092616	18	7092616	7092716	0	0	0	0	0
40928	4.0	7092716	18	7092716	7092816	0	0	0	0	1
40929	16.0	7092816	18	7092816	7092916	0	0	0	0	1
40930	13.0	7092916	18	7092916	7093016	0	0	0	0	1
40931	9.0	7093016	18	7093016	7093116	0	0	0	0	1
40932	0.0	7093116	18	7093116	7093216	0	0	0	0	1
40933	3.0	7093216	18	7093216	7093316	0	0	0	0	1
40934	13.0	7093316	18	7093316	7093416	0	0	0	0	1
40935	12.0	7093416	18	7093416	7093516	0	0	0	0	1
40936	14.0	7093516	18	7093516	7093616	0	0	0	0	1
40937	6.0	7093616	18	7093616	7093716	0	0	0	0	1
40938	7.0	7093716	18	7093716	7093816	0	0	0	0	1
40939	1.0	7093816	18	7093816	7093916	0	0	0	0	1
40940	7.0	7093916	18	7093916	7094016	0	0	0	0	1
40941	1.0	7094016	18	7094016	7094116	0	0	0	0	1
40942	35.0	7094116	18	7094116	7094216	0	0	0	0	0
40943	11.0	7094216	18	7094216	7094316	0	0	0	0	1
40944	40.0	7094316	18	7094316	7094416	0	0	0	0	0
40945	19.0	7094416	18	7094416	7094516	0	0	0	0	0
40946	4.0	7094516	18	7094516	7094616	0	0	0	0	1
40947	8.0	7094616	18	7094616	7094716	0	0	0	0	1
40948	13.0	7094716	18	7094716	7094816	0	0	0	0	1
40949	26.0	7094816	18	7094816	7094916	0	0	0	0	0
40950	7.0	7094916	18	7094916	7095016	0	0	0	0	1
40951	24.0	7095016	18	7095016	7095116	0	0	0	0	0
40952	33.0	7095116	18	7095116	7095216	0	0	0	0	0
40953	24.0	7095216	18	7095216	7095316	0	0	0	0	0
40954	12.0	7095316	18	7095316	7095416	0	0	0	0	1
40955	52.0	7095416	18	7095416	7095516	0	0	0	0	0
40956	47.0	7095516	18	7095516	7095616	0	0	0	0	0
40957	28.0	7095616	18	7095616	7095716	0	0	0	0	0
40958	67.0	7095716	18	7095716	7095816	0	0	0	0	0
40959	41.0	7095816	18	7095816	7095916	0	0	0	0	0
40960	49.0	7095916	18	7095916	7096016	0	0	0	0	0
40961	58.0	7096016	18	7096016	7096116	0	0	0	0	0
40962	48.0	7096116	18	7096116	7096216	0	0	0	0	0
40963	20.0	7096216	18	7096216	7096316	0	0	0	0	0
40964	14.0	7096316	18	7096316	7096416	0	0	0	0	1
40965	68.0	7096416	18	7096416	7096516	0	0	0	0	0
40966	17.0	7096516	18	7096516	7096616	0	0	0	0	1
40967	13.0	7096616	18	7096616	7096716	0	0	0	0	1
40968	14.0	7096716	18	7096716	7096816	0	0	0	0	1
40969	0.0	7096816	18	7096816	7096916	0	0	0	0	1
40970	17.0	7096916	18	7096916	7097016	0	0	0	0	1
40971	18.0	7097016	18	7097016	7097116	0	0	0	0	1
40972	12.0	7097116	18	7097116	7097216	0	0	0	0	1
40973	29.0	7097216	18	7097216	7097316	0	0	0	0	0
40974	8.0	7097316	18	7097316	7097416	0	0	0	0	1
40975	16.0	7097416	18	7097416	7097516	0	0	0	0	1
40976	11.0	7097516	18	7097516	7097616	0	0	0	0	1
40977	19.0	7097616	18	7097616	7097716	0	0	0	0	0
40978	8.0	7097716	18	7097716	7097816	0	0	0	0	1
40979	4.0	7097816	18	7097816	7097916	0	0	0	0	1
40980	1.0	7097916	18	7097916	7098016	0	0	0	0	1
40981	6.0	7098016	18	7098016	7098116	0	0	0	0	1
40982	31.0	7098116	18	7098116	7098216	0	0	0	0	0
40983	17.0	7098216	18	7098216	7098316	0	0	0	0	1
40984	11.0	7098316	18	7098316	7098416	0	0	0	0	1
40985	6.0	7098416	18	7098416	7098516	0	0	0	0	1
40986	36.0	7098516	18	7098516	7098616	0	0	0	0	0
40987	5.0	7098616	18	7098616	7098716	0	0	0	0	1
40988	8.0	7098716	18	7098716	7098816	0	0	0	0	1
40989	17.0	7098816	18	7098816	7098916	0	0	0	0	1
40990	20.0	7098916	18	7098916	7099016	0	0	0	0	0
40991	22.0	7099016	18	7099016	7099116	0	0	0	0	0
40992	23.0	7099116	18	7099116	7099216	0	0	0	0	0
40993	17.0	7099216	18	7099216	7099316	0	0	0	0	1
40994	13.0	7099316	18	7099316	7099416	0	0	0	0	1
40995	15.0	7099416	18	7099416	7099516	0	0	0	0	1
40996	15.0	7099516	18	7099516	7099616	0	0	0	0	1
40997	11.0	7099616	18	7099616	7099716	0	0	0	0	1
40998	18.0	7099716	18	7099716	7099816	0	0	0	0	1
40999	43.0	7099816	18	7099816	7099916	0	0	0	0	0
41000	20.0	7099916	18	7099916	7100016	0	0	0	0	0
41001	22.0	7100016	18	7100016	7100116	0	0	0	0	0
41002	16.0	7100116	18	7100116	7100216	0	0	0	0	1
41003	20.0	7100216	18	7100216	7100316	0	0	0	0	0
41004	4.0	7100316	18	7100316	7100416	0	0	0	0	1
41005	24.0	7100416	18	7100416	7100516	0	0	0	0	0
41006	4.0	7100516	18	7100516	7100616	0	0	0	0	1
41007	13.0	7100616	18	7100616	7100716	0	0	0	0	1
41008	8.0	7100716	18	7100716	7100816	0	0	0	0	1
41009	19.0	7100816	18	7100816	7100916	0	0	0	0	0
41010	7.0	7100916	18	7100916	7101016	0	0	0	0	1
41011	16.0	7101016	18	7101016	7101116	0	0	0	0	1
41012	36.0	7101116	18	7101116	7101216	0	0	0	0	0
41013	29.0	7101216	18	7101216	7101316	0	0	0	0	0
41014	31.0	7101316	18	7101316	7101416	0	0	0	0	0
41015	31.0	7101416	18	7101416	7101516	0	0	0	0	0
41016	7.0	7101516	18	7101516	7101616	0	0	0	0	1
41017	33.0	7101616	18	7101616	7101716	0	0	0	0	0
41018	19.0	7101716	18	7101716	7101816	0	0	0	0	0
41019	27.0	7101816	18	7101816	7101916	0	0	0	0	0
41020	7.0	7101916	18	7101916	7102016	0	0	0	0	1
41021	3.0	7102016	18	7102016	7102116	0	0	0	0	1
41022	12.0	7102116	18	7102116	7102216	0	0	0	0	1
41023	6.0	7102216	18	7102216	7102316	0	0	0	0	1
41024	20.0	7102316	18	7102316	7102416	0	0	0	0	0
41025	6.0	7102416	18	7102416	7102516	0	0	0	0	1
41026	4.0	7102516	18	7102516	7102616	0	0	0	0	1
41027	14.0	7102616	18	7102616	7102716	0	0	0	0	1
41028	19.0	7102716	18	7102716	7102816	0	0	0	0	0
41029	8.0	7102816	18	7102816	7102916	0	0	0	0	1
41030	12.0	7102916	18	7102916	7103016	0	0	0	0	1
41031	17.0	7103016	18	7103016	7103116	0	0	0	0	1
41032	13.0	7103116	18	7103116	7103216	0	0	0	0	1
41033	14.0	7103216	18	7103216	7103316	0	0	0	0	1
41034	10.0	7103316	18	7103316	7103416	0	0	0	0	1
41035	17.0	7103416	18	7103416	7103516	0	0	0	0	1
41036	24.0	7103516	18	7103516	7103616	0	0	0	0	0
41037	17.0	7103616	18	7103616	7103716	0	0	0	0	1
41038	11.0	7103716	18	7103716	7103816	0	0	0	0	1
41039	57.0	7103816	18	7103816	7103916	0	0	0	0	0
41040	15.0	7103916	18	7103916	7104016	0	0	0	0	1
41041	43.0	7104016	18	7104016	7104116	0	0	0	0	0
41042	65.0	7104116	18	7104116	7104216	0	0	0	0	0
41043	47.0	7104216	18	7104216	7104316	0	0	0	0	0
41044	53.0	7104316	18	7104316	7104416	0	0	0	0	0
41045	4.0	7104416	18	7104416	7104516	0	0	0	0	1
41046	29.0	7104516	18	7104516	7104616	0	0	0	0	0
41047	23.0	7104616	18	7104616	7104716	0	0	0	0	0
41048	10.0	7104716	18	7104716	7104816	0	0	0	0	1
41049	35.0	7104816	18	7104816	7104916	0	0	0	0	0
41050	22.0	7104916	18	7104916	7105016	0	0	0	0	0
41051	22.0	7105016	18	7105016	7105116	0	0	0	0	0
41052	19.0	7105116	18	7105116	7105216	0	0	0	0	0
41053	33.0	7105216	18	7105216	7105316	0	0	0	0	0
41054	28.0	7105316	18	7105316	7105416	0	0	0	0	0
41055	27.0	7105416	18	7105416	7105516	0	0	0	0	0
41056	4.0	7105516	18	7105516	7105616	0	0	0	0	1
41057	36.0	7105616	18	7105616	7105716	0	0	0	0	0
41058	22.0	7105716	18	7105716	7105816	0	0	0	0	0
41059	35.0	7105816	18	7105816	7105916	0	0	0	0	0
41060	14.0	7105916	18	7105916	7106016	0	0	0	0	1
